Time,V_Mean,L_Mean,S_Mean,V_STD,L_STD,S_STD,B_WF_Mean,B_WF_STD,ECG_WF_Mean,ECG_WF_STD
2014-10-01 10:27:42,1969.7586206896551,2067.2758620689656,2055.793103448276,3.1639989399802326,2.9187422396201534,1.586772302502108,7053238.533333333,21529.44110105548,3798.0,0.0
2014-10-01 10:27:43,1969.31,2067.28,2056.05,1.134357825717998,1.4147848464046744,1.157976291168884,7028191.56,5151.207569428218,3798.0,0.0
2014-10-01 10:27:44,1969.54,2068.11,2056.37,1.9144321625616731,2.083581803364847,1.4045740574379537,7019004.84,1139.4266716205318,3798.0,0.0
2014-10-01 10:27:45,1969.52,2066.64,2057.96,2.830140803864344,2.611242206036732,1.687266631824183,7011957.28,4093.8846112221613,3798.0,0.0
2014-10-01 10:27:46,1967.6,2060.88,2062.36,6.234475669106946,2.889479349137113,2.6648478645908784,6992211.0,8572.102805029745,3798.0,0.0
2014-10-01 10:27:47,1967.71,2062.05,2062.36,1.3279816841866945,1.122542208605511,1.1148220857287419,6988981.52,2280.7516509546435,3543.076,340.57316179956473
2014-10-01 10:27:48,1967.97,2061.03,2061.49,1.242797431018213,1.3139115785941196,1.2431224941064387,6989683.92,925.3320989430682,2386.888,181.21717942977165
2014-10-01 10:27:49,1968.69,2062.69,2061.76,2.130561646442667,1.7505843180338658,1.2801515061854576,6992470.48,4061.8760353641833,2048.964,72.0892094594043
2014-10-01 10:27:50,1968.76,2064.55,2060.3,2.0006059688066657,1.6229104669814574,2.1438189279782756,7013855.68,4166.441614455491,1904.62,78.41350848707764
2014-10-01 10:27:51,1969.57,2066.37,2061.72,2.161438914662707,2.0872629605937747,2.991840756308915,7013864.36,2744.0022303196997,2498.412,811.6869254310205
2014-10-01 10:27:52,1970.63,2067.48,2063.54,1.9050968320256672,1.7084460421059833,1.8335812504548286,7011522.72,2157.006848234521,3401.02,363.5415318523137
2014-10-01 10:27:53,1969.84,2066.86,2061.16,1.522358616613055,1.4356218516764487,1.8186464052904547,7010991.28,2371.92993713256,2419.704,204.28724261190635
2014-10-01 10:27:54,1970.55,2067.84,2060.99,2.071329051697123,2.654213345767113,1.2987562037455285,7013824.16,612.3583291940927,2058.86,12.42198142366732
2014-10-01 10:27:55,1968.24,2057.74,2060.52,3.1143850017930808,11.284762229921883,2.2449944320642383,7010710.6,1268.7486288992113,1966.468,61.038082917675666
2014-10-01 10:27:56,1966.55,2038.24,2060.28,1.4168894655461854,3.693072958768638,2.621126290414612,7004690.28,2789.18123469866,2347.684,253.4366205316547
2014-10-01 10:27:57,1967.66,2053.25,2064.31,2.3622451228020465,3.9933657103965943,3.8813071837392306,6999880.84,840.0482466303555,2238.592,154.60357887969315
2014-10-01 10:27:58,1965.67,2041.08,2055.47,1.7177328257345903,4.766634880165372,4.407191093353123,6998336.76,3858.0709588255736,2504.792,388.01623565584185
2014-10-01 10:27:59,1970.23,2062.6,2068.24,2.0833878780738275,3.4318767136624206,4.9931670482486785,7000986.16,2460.628759078011,2349.904,153.82042020057827
2014-10-01 10:28:00,1967.73,2058.14,2062.82,3.472416560218097,6.38973292624069,6.143700066331652,6996573.32,1204.904516272221,2179.216,76.06402756334049
2014-10-01 10:28:01,1968.87,2063.27,2065.39,2.35982793414855,0.8744984132332916,2.2288059039711614,6991432.6,3772.0435332414,2051.272,44.19459997179032
2014-10-01 10:28:02,1969.19,2063.56,2065.73,1.252835168566023,0.9568466729605863,1.6808787985316438,7002363.68,1337.9052258413656,1927.772,24.824525054403495
2014-10-01 10:28:03,1969.56,2063.82,2065.88,1.1574964275530981,1.7255068059481868,1.1915527599724989,6996887.68,2112.027298592456,1931.12,7.833713568487241
2014-10-01 10:28:04,1969.14,2063.06,2066.67,1.917595295460355,1.1876468542900616,1.9543011357753493,6994238.16,971.6281301676876,1858.336,44.821187617439854
2014-10-01 10:28:05,1969.86,2063.67,2066.45,1.6637550324734993,1.0055904341292006,1.3209653647804511,6992312.24,633.2238466766554,1953.108,17.576463360330234
2014-10-01 10:28:06,1970.13,2064.14,2066.51,1.2999999999999716,0.6966006928308336,1.3962069830057133,6989285.24,1733.217871474503,1983.864,6.061060121727484
2014-10-01 10:28:07,1970.58,2064.14,2068.28,1.478328294207566,0.603357608753294,1.3638922318870383,6989065.84,2795.4553546786274,1982.676,20.483782987081664
2014-10-01 10:28:08,1970.74,2064.43,2069.41,1.8125265584957468,0.7282884321505066,1.815171750784984,6998754.36,3165.37030324561,1894.204,43.78675030198127
2014-10-01 10:28:09,1970.35,2063.9,2069.15,1.1666666666666174,0.6276459144608137,1.3734495390672143,6999421.0,567.6528428540205,1965.644,6.633042515471477
2014-10-01 10:28:10,1970.05,2063.64,2069.24,1.3734495390670853,1.7553381785890283,1.6582819392066517,6999591.96,1804.9543733845,1938.9,19.16599440064234
