Time,HR,BR,Posture,Activity,PeakAccel,BatteryLevel,ECGAmplitude,ECGNoise,HRConfidence,ROGState,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak
2014-10-02 10:56:44.420,65,8.1,-8,0.11,0.19,94,0.0,0.0,0,1,-1.08,-0.93,-0.19,-0.1,-0.03,0.09
2014-10-02 10:56:45.420,65,8.1,-8,0.06,0.13,94,0.0,0.0,0,0,-1.08,-0.96,-0.16,-0.1,-0.02,0.09
2014-10-02 10:56:46.420,65,7.3,-8,0.06,0.14,94,0.0,0.0,0,0,-1.12,-0.96,-0.21,-0.04,-0.18,0.15
2014-10-02 10:56:47.420,65,7.3,-8,0.05,0.19,94,0.0,0.0,0,0,-1.09,-0.92,-0.28,-0.06,-0.02,0.26
2014-10-02 10:56:48.420,65,6.6,-8,0.1,0.27,94,0.0,0.00256,0,0,-1.14,-0.87,-0.25,-0.07,-0.24,0.22
2014-10-02 10:56:49.420,65,6.6,-8,0.09,0.2,94,0.0,0.0011,0,0,-1.14,-0.9,-0.25,-0.08,-0.16,0.2
2014-10-02 10:56:50.420,65,6.9,8,0.08,0.12,94,0.0,0.0005,0,0,-1.09,-0.93,-0.19,-0.06,-0.15,-0.02
2014-10-02 10:56:51.420,0,6.9,9,0.1,0.19,94,0.0008,0.00022,0,0,-1.16,-0.84,-0.32,0.03,-0.24,0.04
2014-10-02 10:56:52.420,0,7.3,10,0.02,0.04,94,0.0008,0.0001,0,0,-1.03,-0.96,-0.2,-0.13,-0.13,-0.04
2014-10-02 10:56:53.420,0,7.3,10,0.02,0.06,94,0.0008,4e-05,0,0,-1.04,-0.96,-0.19,-0.1,-0.12,-0.01
2014-10-02 10:56:54.420,0,7.6,9,0.02,0.07,94,0.0008,2e-05,0,0,-1.06,-0.95,-0.24,-0.1,-0.14,-0.03
2014-10-02 10:56:55.420,0,7.6,9,0.03,0.1,94,0.0008,8e-05,0,0,-1.06,-0.96,-0.2,-0.1,-0.14,0.02
2014-10-02 10:56:56.420,0,7.2,10,0.03,0.08,93,0.0008,8e-05,0,0,-1.04,-0.96,-0.18,-0.09,-0.13,0.01
2014-10-02 10:56:57.420,0,7.2,8,0.03,0.1,93,0.0008,0.00014,0,0,-1.12,-0.95,-0.19,-0.07,-0.14,0.01
2014-10-02 10:56:58.420,0,7.1,9,0.03,0.06,93,0.0008,0.00014,0,0,-1.04,-0.96,-0.14,-0.06,-0.13,-0.04
