Time,HR,BR,Posture,Activity,PeakAccel,BatteryLevel,ECGAmplitude,ECGNoise,HRConfidence,ROGState,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak
2014-10-04 08:02:17.431,65,8.1,166,0.14,0.21,90,0.0,0.0,0,1,0.97,1.04,0.01,0.13,-0.22,-0.02
2014-10-04 08:02:18.431,65,8.1,168,0.08,0.13,90,0.0,0.0,0,0,0.93,1.08,0.03,0.16,-0.26,-0.15
2014-10-04 08:02:19.431,65,7.3,167,0.1,0.3,90,0.0,0.0,0,0,0.78,1.2,0.02,0.2,-0.39,0.04
2014-10-04 08:02:20.431,65,7.3,170,0.17,0.26,90,0.0,0.0,0,0,0.87,1.16,-0.16,0.28,-0.38,0.09
2014-10-04 08:02:21.431,65,6.6,169,0.17,0.33,90,0.0,0.0,0,0,0.86,1.22,-0.16,0.31,-0.48,0.3
2014-10-04 08:02:22.431,65,6.6,172,0.1,0.19,90,0.0,0.0,0,0,0.91,1.13,-0.01,0.14,-0.22,0.04
2014-10-04 08:02:23.431,65,6.9,173,0.16,0.32,90,0.0,4e-05,0,0,0.69,1.28,-0.07,0.19,-0.4,0.18
2014-10-04 08:02:24.431,0,6.9,176,0.26,0.56,90,0.0008,4e-05,0,0,0.83,1.22,-0.33,-0.06,-0.16,0.51
2014-10-04 08:02:25.431,0,7.2,-172,0.37,0.57,90,0.0008,4e-05,0,0,0.78,1.14,-0.18,-0.01,-0.3,0.59
2014-10-04 08:02:26.431,0,7.2,176,0.3,0.43,90,0.0008,2e-05,0,0,0.92,1.12,-0.04,0.08,-0.4,0.07
2014-10-04 08:02:27.431,0,7.6,177,0.17,0.36,90,0.0008,2e-05,0,0,0.89,1.16,-0.06,0.09,-0.42,0.18
2014-10-04 08:02:28.431,0,7.6,173,0.21,0.32,89,0.0008,2e-05,0,0,0.93,1.15,-0.01,0.19,-0.4,0.09
2014-10-04 08:02:29.431,0,8.0,173,0.12,0.18,89,0.0008,2e-05,0,0,0.96,1.19,-0.09,0.19,-0.27,-0.01
2014-10-04 08:02:30.431,0,8.0,173,0.12,0.2,89,0.0008,2e-05,0,0,0.79,1.14,-0.07,0.2,-0.27,0.07
2014-10-04 08:02:31.431,0,8.5,172,0.09,0.18,89,0.0008,2e-05,0,0,0.93,1.14,-0.04,0.19,-0.27,-0.07
2014-10-04 08:02:32.431,0,8.5,169,0.09,0.19,89,0.0008,2e-05,0,0,0.93,1.04,0.03,0.14,-0.36,-0.19
2014-10-04 08:02:33.431,0,7.9,169,0.04,0.12,89,0.0008,2e-05,0,0,0.91,1.07,-0.04,0.13,-0.39,-0.1
2014-10-04 08:02:34.431,0,7.9,170,0.17,0.31,89,0.0008,2e-05,0,0,0.95,1.21,-0.24,0.09,-0.21,0.01
2014-10-04 08:02:35.431,0,7.8,170,0.13,0.22,89,0.0008,2e-05,0,0,0.87,1.18,-0.1,0.19,-0.34,-0.02
2014-10-04 08:02:36.431,0,7.8,170,0.17,0.31,89,0.0008,2e-05,0,0,0.83,1.3,-0.16,0.16,-0.51,0.08
2014-10-04 08:02:37.431,0,7.6,167,0.17,0.3,89,0.0008,2e-05,0,0,0.83,1.14,-0.18,0.16,-0.5,-0.06
2014-10-04 08:02:38.431,0,7.6,169,0.11,0.31,89,0.0008,2e-05,0,0,0.74,1.22,-0.16,0.19,-0.3,0.06
2014-10-04 08:02:39.431,0,7.7,172,0.15,0.37,89,0.0008,2e-05,0,0,0.89,1.21,0.03,0.21,-0.24,0.16
2014-10-04 08:02:40.431,0,7.7,170,0.13,0.2,89,0.0008,4e-05,0,0,0.92,1.2,0.01,0.22,-0.24,0.04
2014-10-04 08:02:41.431,0,8.1,172,0.09,0.16,89,0.0008,4e-05,0,0,0.92,1.16,-0.07,0.19,-0.16,0.01
2014-10-04 08:02:42.431,0,8.1,176,0.11,0.31,89,0.0008,2e-05,0,0,0.89,1.09,-0.27,0.14,-0.1,0.14
2014-10-04 08:02:43.431,0,9.1,172,0.36,0.53,89,0.0008,2e-05,0,0,0.85,1.01,-0.55,-0.07,-0.07,0.1
2014-10-04 08:02:44.431,0,9.1,-167,0.16,0.28,89,0.0008,2e-05,0,3,0.89,1.04,-0.46,0.0,-0.1,0.18
2014-10-04 08:02:45.431,0,10.0,-172,0.18,0.3,89,0.0008,2e-05,0,0,0.89,1.22,-0.28,0.14,-0.18,0.15
2014-10-04 08:02:46.431,0,10.0,174,0.21,0.43,89,0.0008,2e-05,0,0,0.87,1.39,-0.15,0.18,-0.37,0.2
2014-10-04 08:02:47.431,0,10.8,176,0.18,0.43,89,0.0008,2e-05,0,0,0.87,1.39,-0.15,0.18,-0.37,0.2
2014-10-04 08:02:48.431,0,10.8,176,0.18,0.42,89,0.0008,2e-05,0,0,0.87,1.44,-0.18,0.16,-0.26,0.28
2014-10-04 08:02:49.431,0,11.7,177,0.32,0.31,89,0.0008,2e-05,0,0,0.78,1.3,-0.3,0.09,-0.12,0.25
2014-10-04 08:02:50.431,0,11.7,173,0.24,1.08,89,0.0008,2e-05,0,0,0.53,2.15,-0.32,0.18,-0.37,0.25
2014-10-04 08:02:51.431,0,12.5,173,0.16,0.39,89,0.0008,2e-05,0,0,0.8,1.2,-0.37,0.12,-0.37,0.02
2014-10-04 08:02:52.431,0,12.5,175,0.14,0.32,89,0.0008,2e-05,0,0,0.9,1.19,-0.3,-0.04,-0.13,0.12
2014-10-04 08:02:53.431,0,13.2,175,0.13,0.2,89,0.0008,2e-05,0,0,0.92,1.14,-0.19,0.0,-0.12,0.15
2014-10-04 08:02:54.431,0,13.2,173,0.09,0.2,89,0.0008,2e-05,0,0,0.89,1.1,-0.2,0.09,-0.19,0.09
2014-10-04 08:02:55.431,0,13.9,176,0.16,0.31,88,0.0008,4e-05,0,0,0.87,1.22,-0.22,0.19,-0.16,0.09
2014-10-04 08:02:56.431,0,13.9,175,0.2,0.28,88,0.0008,2e-05,0,0,0.89,1.31,-0.19,0.19,-0.36,0.16
2014-10-04 08:02:57.431,0,14.3,174,0.23,0.62,88,0.0008,2e-05,0,0,0.81,1.66,-0.3,0.15,-0.25,0.3
2014-10-04 08:02:58.431,0,14.3,170,0.18,0.44,88,0.0008,2e-05,0,0,0.78,1.48,-0.28,0.18,-0.37,0.22
2014-10-04 08:02:59.431,0,13.2,172,0.16,0.27,88,0.0008,2e-05,0,0,0.84,1.24,-0.19,0.09,-0.38,0.08
2014-10-04 08:03:00.431,0,13.2,173,0.16,0.38,88,0.0008,2e-05,0,0,0.84,1.42,-0.13,0.16,-0.4,0.12
2014-10-04 08:03:01.431,0,12.5,178,0.22,0.33,88,0.0008,2e-05,0,0,0.81,1.21,-0.24,0.16,-0.13,0.19
2014-10-04 08:03:02.431,0,12.5,177,0.19,0.36,88,0.0008,2e-05,0,0,0.84,1.3,-0.34,0.16,-0.43,0.21
2014-10-04 08:03:03.431,0,12.2,175,0.19,0.46,88,0.0008,2e-05,0,0,0.75,1.51,-0.27,0.19,-0.33,0.24
2014-10-04 08:03:04.431,0,12.2,172,0.38,0.81,88,0.0008,2e-05,0,0,0.46,1.85,-0.21,0.2,-0.4,0.15
2014-10-04 08:03:05.431,0,11.8,174,0.16,0.8,88,0.0008,2e-05,0,0,0.6,1.81,-0.21,0.19,-0.38,0.12
2014-10-04 08:03:06.431,0,11.8,173,0.06,0.27,88,0.0008,2e-05,0,0,0.87,1.32,-0.13,0.07,-0.15,0.07
2014-10-04 08:03:07.431,0,11.6,172,0.08,0.36,88,0.0008,2e-05,0,0,0.69,1.42,-0.19,0.21,-0.24,-0.07
2014-10-04 08:03:08.431,0,11.6,171,0.06,0.09,88,0.0008,2e-05,0,0,0.97,1.06,0.06,0.16,-0.19,-0.12
2014-10-04 08:03:09.431,0,11.3,172,0.15,0.2,88,0.0008,2e-05,0,0,0.9,1.21,-0.03,0.19,-0.31,-0.06
2014-10-04 08:03:10.431,0,11.3,176,0.25,0.45,88,0.0008,2e-05,0,0,0.84,1.45,-0.15,0.24,-0.33,0.31
2014-10-04 08:03:11.431,0,11.1,176,0.2,0.39,88,0.0008,2e-05,0,0,0.79,1.37,-0.18,0.2,-0.18,0.34
2014-10-04 08:03:12.431,0,11.1,176,0.23,0.34,88,0.0008,2e-05,0,0,0.87,1.34,-0.18,0.19,-0.38,0.14
2014-10-04 08:03:13.431,0,11.0,175,0.21,0.5,88,0.0008,2e-05,0,0,0.68,1.54,-0.33,0.15,-0.38,0.3
2014-10-04 08:03:14.431,0,11.0,178,0.31,0.77,88,0.0008,2e-05,0,0,0.75,1.75,-0.24,0.2,-0.26,0.42
2014-10-04 08:03:15.431,0,10.9,173,0.27,0.63,88,0.0008,2e-05,0,0,0.71,1.66,-0.37,0.33,-0.38,0.27
2014-10-04 08:03:16.431,0,10.9,172,0.17,0.39,88,0.0008,2e-05,0,3,0.86,1.42,-0.15,0.19,-0.51,0.08
2014-10-04 08:03:17.431,0,10.8,171,0.13,0.27,88,0.0008,2e-05,0,0,0.8,1.25,0.07,0.21,-0.34,0.08
2014-10-04 08:03:18.431,0,10.8,176,0.24,0.36,88,0.0008,2e-05,0,0,0.9,1.2,-0.22,0.24,-0.19,0.1
2014-10-04 08:03:19.431,0,10.9,175,0.15,0.37,88,0.0008,2e-05,0,0,0.86,1.34,-0.19,0.15,-0.27,0.22
2014-10-04 08:03:20.431,0,10.9,175,0.23,0.33,88,0.0008,2e-05,0,0,0.84,1.36,-0.14,0.2,-0.31,0.18
2014-10-04 08:03:21.431,0,10.1,173,0.24,0.39,88,0.0008,2e-05,0,0,0.81,1.26,-0.44,0.01,-0.28,0.15
2014-10-04 08:03:22.431,0,10.1,175,0.18,0.38,88,0.0008,2e-05,0,0,0.8,1.32,-0.22,0.08,-0.3,0.32
2014-10-04 08:03:23.431,0,9.4,175,0.19,0.34,88,0.0008,2e-05,0,0,0.74,1.25,-0.2,0.19,-0.16,0.28
2014-10-04 08:03:24.431,0,9.4,175,0.19,0.3,88,0.0008,2e-05,0,0,0.92,1.26,-0.25,0.1,-0.31,0.16
2014-10-04 08:03:25.431,0,9.4,177,0.18,0.36,88,0.0008,2e-05,0,0,0.81,1.33,-0.18,0.19,-0.27,0.22
2014-10-04 08:03:26.431,0,9.4,178,0.26,0.49,88,0.0008,2e-05,0,0,0.49,1.27,-0.2,0.16,-0.09,0.43
2014-10-04 08:03:27.431,0,9.3,176,0.42,1.21,88,0.0008,2e-05,0,0,0.5,2.27,-0.27,0.28,-0.44,0.13
2014-10-04 08:03:28.431,0,9.3,176,0.39,1.21,88,0.0008,2e-05,0,0,0.45,2.3,-0.22,0.34,-0.43,0.16
2014-10-04 08:03:29.431,0,9.3,176,0.41,1.07,88,0.0008,2e-05,0,0,0.5,2.19,-0.21,0.27,-0.31,0.26
2014-10-04 08:03:30.431,0,9.3,176,0.39,1.14,88,0.0008,2e-05,0,0,0.51,2.27,-0.25,0.34,-0.34,0.25
2014-10-04 08:03:31.431,0,9.3,178,0.45,1.55,88,0.0008,2e-05,0,0,0.44,2.67,-0.15,0.19,-0.38,0.27
2014-10-04 08:03:32.431,0,9.3,-171,0.33,0.49,88,0.0008,2e-05,0,3,0.75,1.08,-0.21,0.03,0.0,0.51
2014-10-04 08:03:33.431,0,9.3,-170,0.21,0.31,88,0.0008,2e-05,0,3,0.81,1.0,-0.34,-0.16,-0.15,0.4
2014-10-04 08:03:34.431,0,9.3,-176,0.38,1.24,88,0.0008,2e-05,0,3,0.46,2.38,-0.45,0.16,-0.18,0.14
2014-10-04 08:03:35.431,0,9.3,174,0.2,1.36,88,0.0008,2e-05,0,3,0.59,2.39,-0.33,0.16,-0.38,0.09
2014-10-04 08:03:36.431,0,9.3,172,0.14,0.22,88,0.0008,2e-05,0,0,0.85,1.12,-0.24,-0.09,-0.25,0.14
2014-10-04 08:03:37.431,0,9.4,173,0.12,0.26,88,0.0008,2e-05,0,0,0.95,1.14,-0.24,0.02,-0.15,0.2
2014-10-04 08:03:38.431,0,9.4,174,0.21,0.27,88,0.0008,2e-05,0,0,0.92,1.06,0.0,0.2,-0.19,-0.07
2014-10-04 08:03:39.431,0,9.5,175,0.1,0.2,88,0.0008,2e-05,0,0,0.92,1.13,-0.16,0.19,-0.19,-0.01
2014-10-04 08:03:40.431,0,9.5,-178,0.21,0.27,88,0.0008,2e-05,0,0,0.9,1.1,-0.22,0.13,-0.04,0.2
2014-10-04 08:03:41.431,0,9.8,-177,0.25,1.25,88,0.0008,2e-05,0,0,0.61,2.31,-0.2,0.12,-0.15,0.32
2014-10-04 08:03:42.431,0,9.8,177,0.41,1.42,88,0.0008,2e-05,0,0,0.43,2.48,-0.49,0.33,-0.45,0.19
2014-10-04 08:03:43.431,0,10.0,175,0.34,1.09,88,0.0008,2e-05,0,0,0.6,2.22,-0.32,0.18,-0.65,0.21
2014-10-04 08:03:44.431,0,10.0,176,0.19,0.32,88,0.0008,2e-05,0,3,0.81,1.25,-0.09,0.19,-0.26,0.22
2014-10-04 08:03:45.431,0,10.4,176,0.14,0.36,88,0.0008,2e-05,0,0,0.83,1.39,-0.14,0.09,-0.28,0.3
