Time,V_Mean,L_Mean,S_Mean,V_STD,L_STD,S_STD,B_WF_Mean,B_WF_STD,ECG_WF_Mean,ECG_WF_STD
2014-10-04 08:02:17,2132.035087719298,2054.6666666666665,2031.9649122807018,1.0170846340803485,1.5507294750413243,2.884471431405852,6992149.866666666,2049.5539189467195,297.0,0.0
2014-10-04 08:02:18,2132.19,2055.69,2030.78,2.135297391347373,2.521403328996022,1.801121984775151,6990230.28,4204.739424348515,297.0,0.0
2014-10-04 08:02:19,2132.13,2057.93,2032.03,6.425415130243426,3.499653662518086,6.417235315220151,7000581.24,19278.19651030659,297.0,0.0
2014-10-04 08:02:20,2133.33,2051.46,2037.02,5.583263228868043,9.269718267977607,9.794845067635833,6998033.0,7493.3224328957185,297.0,0.0
2014-10-04 08:02:21,2131.21,2040.09,2027.47,5.664518309332664,4.9279557094954605,10.100960050381023,7011750.6,9499.95427181971,297.0,0.0
2014-10-04 08:02:22,2132.26,2054.82,2039.87,3.7835902996433286,3.613610634556765,4.277389461582902,7026212.76,9372.886643043003,297.0,0.0
2014-10-04 08:02:23,2132.05,2055.94,2041.67,8.528472810817142,6.30507251298019,9.84634988514055,7007168.96,12662.575470259208,444.284,226.16343413504987
2014-10-04 08:02:24,2132.12,2035.39,2049.04,6.421680449693761,11.367057666784243,7.89184465896362,7027843.36,2382.354260669794,1421.044,190.48079640529872
2014-10-04 08:02:25,2122.2,2036.7,2080.16,5.884408434690993,3.7457046106576266,18.15907264129717,7024873.32,5750.757766880174,1770.336,45.10468750963026
2014-10-04 08:02:26,2130.66,2047.03,2024.15,3.4618264578460183,2.728284324174544,4.9264796782490885,7011533.36,3576.6022386242457,1861.684,14.425829690142795
2014-10-04 08:02:27,2132.73,2050.8,2048.91,2.9262138118612304,2.566292770877697,11.789479131065209,7028022.6,3488.713194001671,1896.08,6.873030933792305
2014-10-04 08:02:28,2132.41,2051.54,2027.54,5.1817375503208885,4.01617939959068,12.977385146959476,7016633.84,2925.0144825854395,1912.68,3.6340646255691578
2014-10-04 08:02:29,2132.19,2059.49,2040.66,3.84995080645455,5.56049376486456,4.297568022625187,7020089.0,1280.505564220514,1922.832,2.5889353691005725
2014-10-04 08:02:30,2133.19,2051.33,2036.91,4.296333884660765,7.0310350977258835,8.282993408060833,7016167.64,4838.102700439441,1929.756,1.994083618585797
2014-10-04 08:02:31,2132.86,2056.01,2037.54,3.091271517670142,6.674987231856691,4.549214606430133,7034962.6,4699.65804607105,1935.048,1.9751711836749095
2014-10-04 08:02:32,2130.22,2054.53,2026.78,2.739829678404558,3.1764760348539958,3.4129284797780537,7028064.92,3470.6265394975835,1939.284,1.5533821113735016
2014-10-04 08:02:33,2131.69,2052.5,2029.41,1.5021533365353352,2.115359892488185,2.3956821427920247,7019241.12,1923.566941040948,1942.644,1.3670182719420856
2014-10-04 08:02:34,2131.35,2038.25,2036.17,4.033633848058387,8.728653615500662,4.139133271884867,7025799.2,3827.4857173693918,1945.612,1.214642922722216
2014-10-04 08:02:35,2131.89,2051.76,2037.11,5.224060497430069,9.985969955872683,5.1480995807121746,7021688.16,3623.3316008891275,1947.904,1.100740896890753
2014-10-04 08:02:36,2132.82,2048.74,2031.84,7.986579652483027,6.693310394745166,12.211701624493593,7015585.52,4199.054706319727,1949.544,1.0680011732316144
2014-10-04 08:02:37,2132.08,2044.41,2025.44,8.95858033486112,7.906134940473257,8.318556595851343,7029520.28,2177.101906204716,1951.384,1.106998547032692
2014-10-04 08:02:38,2131.66,2048.77,2033.85,4.025725356561777,7.503339323933919,4.957139530337074,7026455.36,4388.841446213178,1952.84,1.1005657544733765
2014-10-04 08:02:39,2133.11,2055.63,2040.86,7.308352769401737,6.393897027003014,7.1308406859843165,7022236.52,3421.2006557151603,1954.14,1.0867955180217646
2014-10-04 08:02:40,2130.7,2063.89,2036.04,2.167249338901631,1.1711601776086866,6.493073232299268,7028706.08,4484.093032784501,1955.02,1.0507216873449523
2014-10-04 08:02:41,2133.01,2055.17,2039.84,4.887615766280154,6.955929089269791,3.7678062100330583,7035515.28,3688.775107448888,1956.008,2.486900621013002
2014-10-04 08:02:42,2131.69,2054.05,2047.38,4.329123829519559,3.921901723821385,6.514598989961137,7028653.32,1490.5659081930107,1957.116,1.7258209151951371
2014-10-04 08:02:43,2127.79,2020.92,2052.95,4.58653056528105,18.057528718912607,2.868762447432018,7033857.28,2418.6121281979285,1958.036,1.1454046478118065
2014-10-04 08:02:44,2127.42,2023.74,2054.38,3.6712918487072517,10.142041712643875,5.811482885919778,7034277.08,2545.2772756623613,1958.596,1.0103798641498412
2014-10-04 08:02:45,2129.72,2040.2,2053.5,4.007770230716757,13.86733681364361,5.529535023467983,7038552.96,3765.6847925264083,1959.764,1.1355447359699316
2014-10-04 08:02:46,2132.86,2040.79,2039.11,10.13147909669989,8.678657206566692,9.38394825478523,7031361.96,2154.13516056926,1960.188,1.0942786588125553
2014-10-04 08:02:47,2134.32,2047.23,2047.18,11.052564947521917,9.114152608870187,9.163365796871387,7037354.8,6213.168133086728,1960.764,1.0811937475210818
2014-10-04 08:02:48,2132.81,2042.28,2045.03,10.870862733272618,11.45573827363079,5.407542431781521,7054586.56,6143.545102245669,1961.448,1.0638718405770118
2014-10-04 08:02:49,2127.4,2047.9,2042.96,22.838475421883192,9.847832146203524,12.962977585369304,7042851.88,4589.413654633078,1961.584,1.0655918279411492
2014-10-04 08:02:50,2136.93,2042.97,2034.2,23.772174124935518,13.132929543092823,7.355338884171811,7037422.24,1638.323159005317,1962.312,1.0933607597694608
2014-10-04 08:02:51,2131.31,2041.1,2041.53,6.2984606103877985,11.483409200611403,7.281434812541186,7046134.04,5921.378861661711,1962.98,1.0808668245299113
2014-10-04 08:02:52,2131.39,2039.63,2051.81,2.3436783659086924,5.59699594750294,8.439559325946194,7035310.84,1810.8161299999447,1963.056,1.0281499742147737
2014-10-04 08:02:53,2132.6,2039.19,2041.63,4.842989309769775,7.661651851324914,6.830790362007648,7040105.44,12533.166845348356,1963.908,1.1065413390107102
2014-10-04 08:02:54,2132.39,2040.99,2043.4,2.08842408325406,7.532414800532298,5.419754364704958,7065530.24,2178.8171921176736,1963.976,1.1921025265198069
2014-10-04 08:02:55,2132.08,2048.26,2042.49,6.165528150429303,12.325238949063724,5.963686406540419,7060655.44,6368.513641868876,1964.316,1.178856569411643
2014-10-04 08:02:56,2133.99,2042.92,2038.13,10.091996028456578,8.073750958845224,10.846639846496034,7048076.88,2920.6844420444722,1964.304,1.0314258855728162
2014-10-04 08:02:57,2133.89,2034.98,2047.0,16.75485456562207,5.37104094269276,13.204682365117108,7059273.72,1852.206376189863,1965.14,1.0220461404715553
2014-10-04 08:02:58,2129.92,2042.51,2034.35,7.165687036640111,10.572973932521595,8.105834038181685,7055540.04,4294.944561923916,1965.752,1.0766301733280512
2014-10-04 08:02:59,2132.91,2046.2,2034.08,10.360272801681058,7.268306737355109,8.877027439498914,7049304.68,2191.2357191013893,1965.704,1.0021983867606519
2014-10-04 08:03:00,2132.71,2049.44,2039.21,8.699582017127344,6.482797749942932,9.754869283976882,7061357.92,5910.26489056625,1965.976,0.989616777071736
2014-10-04 08:03:01,2131.19,2043.11,2054.31,7.800148923727176,10.623867735272515,7.9730543682827655,7057944.72,2437.506761016148,1966.34,0.9696188130241067
2014-10-04 08:03:02,2132.31,2042.85,2041.32,10.48105072225198,11.27021192203949,10.259147187271457,7051842.24,2286.573205330199,1966.3,1.076398875023822
2014-10-04 08:03:03,2135.04,2043.97,2038.41,13.161713682902345,9.095958698590515,8.442431312403247,7068181.84,9795.970849793997,1966.56,1.0784489829543655
2014-10-04 08:03:04,2134.45,2055.06,2031.8,33.602361328761944,7.89043661016235,7.50891725775683,7107798.88,10920.412043203089,1966.968,0.952156714852421
2014-10-04 08:03:05,2132.52,2044.77,2044.05,13.679210798902275,8.700232204029962,6.833333333333347,7098918.2,12034.683031416193,1967.124,1.0924273844797936
2014-10-04 08:03:06,2132.65,2052.17,2038.75,1.6229104669816334,1.5830861051001812,1.7602513594610385,7070200.52,8380.1825513127,1967.068,1.2448189816952557
2014-10-04 08:03:07,2132.71,2056.02,2034.87,8.151711724564581,4.177815387752553,2.4686110272864,7051243.24,4355.781103698164,1967.268,1.0238991541707458
2014-10-04 08:03:08,2132.38,2057.6,2034.31,3.113282070825836,2.7888667551135815,1.9106030567344885,7060142.64,15197.356373396211,1967.364,1.2416403193884025
2014-10-04 08:03:09,2133.54,2051.96,2033.9,7.4133649443407,6.164282913557761,8.661420323492043,7084827.2,5481.023307740881,1967.684,1.014030092311081
2014-10-04 08:03:10,2130.99,2050.6,2051.24,11.690015596502214,12.759626985460526,10.181305903418293,7080456.6,1923.7769274699926,1968.136,0.9513803119636369
2014-10-04 08:03:11,2131.96,2056.52,2052.29,9.749301969314885,8.283462897590038,11.779364768247449,7096557.84,6822.150129541391,1968.028,1.1063961540963774
2014-10-04 08:03:12,2132.28,2043.61,2035.09,10.72623518351706,9.098667901168797,11.823700731577222,7076277.68,3999.7453223091716,1968.536,1.0720546650330918
2014-10-04 08:03:13,2131.79,2048.8,2040.82,15.524041309718841,9.428090415820577,9.346721998712335,7079901.8,7029.470214745325,1968.508,1.1309519038559825
2014-10-04 08:03:14,2137.94,2039.19,2050.25,21.59911146694715,11.235491205384077,13.301761864011409,7088845.76,9892.233469916364,1968.628,1.0573969705903585
2014-10-04 08:03:15,2126.37,2054.83,2035.88,12.09863086001352,11.822812224208654,11.650881095566568,7063484.12,10248.687083882105,1969.096,0.9729184349804149
2014-10-04 08:03:16,2133.04,2056.93,2031.06,9.15734512274042,7.105631569395871,9.620915767327936,7077172.12,4619.738153835209,1968.616,1.1497092351117337
2014-10-04 08:03:17,2130.26,2062.97,2040.31,6.084622113379505,2.5915753174976395,8.194226841828945,7086660.4,15251.403222326497,1969.36,1.382042025642955
2014-10-04 08:03:18,2133.94,2037.52,2045.92,6.4225297888673305,8.293212510081293,9.062833414277922,7079842.76,7139.05666200635,1969.224,1.4443575300800489
2014-10-04 08:03:19,2131.79,2047.77,2042.49,9.211647216673295,6.335494049281677,9.527731984458255,7090472.08,5671.141147071169,1969.244,1.105146776491853
2014-10-04 08:03:20,2132.66,2046.77,2042.99,10.022419313164141,15.962617314060694,7.673244872196178,7101029.68,2473.9615451066443,1969.12,1.0687229176445106
2014-10-04 08:03:21,2128.87,2030.17,2040.75,6.253330425792626,15.662510731815729,9.63303973548614,7087923.8,3103.71913999952,1969.548,1.133505774738512
2014-10-04 08:03:22,2133.14,2040.56,2048.46,10.150404281145914,5.768812002413647,12.966483600795359,7082911.84,2780.416031219999,1969.42,1.1101937310586112
2014-10-04 08:03:23,2132.05,2044.14,2045.45,9.076971639341838,12.143102959909136,8.370673916608798,7094148.84,5054.137197056328,1969.848,1.0262107160495058
2014-10-04 08:03:24,2131.55,2038.17,2039.92,6.478207446290344,9.149769550555837,13.464266212700524,7093385.28,2240.499544744118,1969.908,1.1597049894912157
2014-10-04 08:03:25,2135.18,2046.45,2048.2,11.17752073122497,8.245445636069169,9.038637601816463,7087717.08,3959.8366856054363,1970.116,1.21839317451752
2014-10-04 08:03:26,2132.94,2052.75,2045.04,27.00685285275024,7.625548498238815,8.732755012079963,7091986.72,5566.2758010481375,1970.02,1.0808668245299422
2014-10-04 08:03:27,2135.45,2052.04,2039.41,41.582187085677376,9.902473928215569,10.296704385973257,7120999.6,12372.121823546277,1970.208,1.2209417656795192
2014-10-04 08:03:28,2125.31,2053.92,2043.64,31.68171731647756,7.427331453843423,7.343684155088298,7131280.96,13456.582888683355,1970.484,1.083716645192959
2014-10-04 08:03:29,2132.01,2052.87,2041.43,40.57328946710894,6.7459752310678684,9.873190922386847,7125813.4,5248.094304919676,1970.264,1.2395361225865467
2014-10-04 08:03:30,2136.18,2055.77,2045.83,39.92704963967777,9.429006396018462,11.740506588282178,7135139.0,5231.870849259594,1970.428,1.2630110004068569
