Time,HR,BR,Posture,Activity,PeakAccel,BatteryLevel,ECGAmplitude,ECGNoise,HRConfidence,ROGState,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak
2014-10-02 06:24:21.428,88,14.3,-2,0.17,0.32,92,0.00246,0.00028,86,1,-1.34,-0.84,-0.12,0.26,-0.13,0.25
2014-10-02 06:24:22.428,88,15.0,2,0.19,0.42,92,0.00218,0.00042,82,1,-1.34,-0.8,-0.3,0.08,-0.37,0.1
2014-10-02 06:24:23.428,88,15.0,15,0.4,0.62,92,0.00218,0.00036,76,1,-0.97,-0.59,-0.57,-0.08,-0.65,-0.31
2014-10-02 06:24:24.428,87,15.6,29,0.37,0.53,92,0.00216,0.00026,76,1,-0.73,-0.56,-0.49,-0.18,-0.71,-0.38
2014-10-02 06:24:25.428,87,15.6,39,0.28,0.32,92,0.00216,0.00018,79,1,-0.78,-0.55,-0.34,-0.12,-0.75,-0.65
2014-10-02 06:24:26.428,86,16.1,43,0.12,0.13,92,0.00216,0.00014,82,1,-0.73,-0.59,-0.36,-0.19,-0.69,-0.55
2014-10-02 06:24:27.428,87,16.1,44,0.03,0.1,92,0.00216,0.00012,84,1,-0.74,-0.65,-0.3,-0.19,-0.69,-0.51
2014-10-02 06:24:28.428,83,16.4,43,0.03,0.1,92,0.0022,0.00012,86,1,-0.74,-0.65,-0.3,-0.19,-0.69,-0.51
2014-10-02 06:24:29.428,81,16.4,43,0.03,0.06,92,0.0022,0.00012,88,1,-0.74,-0.65,-0.28,-0.19,-0.66,-0.53
2014-10-02 06:24:30.428,79,16.6,46,0.06,0.09,92,0.00224,0.0001,90,1,-0.77,-0.61,-0.31,-0.19,-0.69,-0.51
2014-10-02 06:24:31.428,78,16.6,48,0.07,0.1,92,0.00224,8e-05,91,1,-0.69,-0.56,-0.3,-0.2,-0.72,-0.6
2014-10-02 06:24:32.428,78,16.9,50,0.03,0.09,92,0.00226,8e-05,92,1,-0.6,-0.55,-0.28,-0.21,-0.73,-0.67
2014-10-02 06:24:33.428,78,16.9,50,0.02,0.06,92,0.00226,8e-05,93,1,-0.61,-0.56,-0.27,-0.2,-0.73,-0.67
2014-10-02 06:24:34.428,79,17.4,50,0.03,0.06,92,0.00224,0.0001,94,1,-0.61,-0.55,-0.27,-0.18,-0.73,-0.66
2014-10-02 06:24:35.428,79,17.4,37,0.34,0.28,92,0.00224,0.00012,95,1,-0.81,-0.59,-0.31,0.06,-0.72,-0.54
2014-10-02 06:24:36.428,79,17.8,18,0.51,0.67,92,0.00214,0.00014,95,1,-1.13,-0.81,-0.16,-0.04,-0.54,0.16
2014-10-02 06:24:37.428,79,17.8,9,0.32,0.6,92,0.00214,0.00042,96,1,-1.57,-0.89,-0.21,0.19,-0.24,0.24
2014-10-02 06:24:38.428,79,18.2,1,0.29,0.53,92,0.0021,0.00048,93,1,-1.56,-0.8,-0.19,0.26,-0.3,0.28
2014-10-02 06:24:39.428,79,18.2,6,0.28,0.54,92,0.0021,0.00062,90,1,-1.49,-0.73,-0.34,0.26,-0.39,0.44
2014-10-02 06:24:40.428,81,18.5,31,0.72,1.04,92,0.00208,0.00052,87,1,-1.16,-0.13,-0.42,0.03,-0.98,-0.04
2014-10-02 06:24:41.428,82,18.5,37,0.15,0.79,92,0.00208,0.0005,86,1,-0.89,-0.32,-0.53,-0.16,-0.9,-0.43
2014-10-02 06:24:42.428,82,18.8,43,0.12,0.33,92,0.00202,0.00044,87,1,-0.77,-0.56,-0.48,-0.3,-0.75,-0.46
2014-10-02 06:24:43.428,82,18.8,46,0.12,0.19,92,0.00202,0.0004,86,1,-0.69,-0.57,-0.49,-0.3,-0.67,-0.51
2014-10-02 06:24:44.428,82,19.1,47,0.11,0.18,92,0.00212,0.00038,87,1,-0.61,-0.54,-0.54,-0.39,-0.65,-0.5
2014-10-02 06:24:45.428,83,19.1,40,0.29,0.72,92,0.00212,0.00044,88,1,-1.33,-0.57,-0.53,-0.26,-0.87,-0.33
2014-10-02 06:24:46.428,83,19.3,22,0.51,0.75,92,0.00236,0.00046,83,1,-1.21,-0.51,-0.34,0.28,-0.56,0.12
2014-10-02 06:24:47.428,83,19.3,12,0.26,0.6,91,0.00236,0.00034,78,1,-1.24,-0.98,-0.2,0.07,-0.1,0.18
2014-10-02 06:24:48.428,83,19.4,6,0.21,0.26,91,0.00222,0.00026,73,1,-1.08,-1.0,-0.12,0.04,-0.08,0.13
2014-10-02 06:24:49.428,83,19.4,-4,0.24,0.43,91,0.00222,0.00034,76,1,-1.48,-0.83,-0.3,0.1,-0.03,0.4
2014-10-02 06:24:50.428,83,19.6,-6,0.23,0.5,91,0.00264,0.00032,71,1,-1.57,-0.79,-0.15,0.22,-0.15,0.5
2014-10-02 06:24:51.428,84,19.6,-8,0.19,0.42,91,0.00264,0.00032,66,1,-1.45,-0.78,-0.2,0.26,-0.19,0.46
2014-10-02 06:24:52.428,84,19.8,-10,0.16,0.39,91,0.0025,0.00034,63,1,-1.46,-0.79,-0.09,0.25,-0.09,0.42
2014-10-02 06:24:53.428,85,19.8,-10,0.15,0.31,91,0.0025,0.0003,68,1,-1.34,-0.77,-0.1,0.15,-0.01,0.37
2014-10-02 06:24:54.428,87,19.7,-9,0.1,0.33,91,0.00234,0.0003,72,1,-1.39,-0.84,-0.15,0.09,-0.03,0.28
2014-10-02 06:24:55.428,89,19.7,-10,0.15,0.26,91,0.00234,0.0003,75,1,-1.28,-0.9,-0.1,0.28,-0.06,0.43
2014-10-02 06:24:56.428,90,19.8,-13,0.12,0.21,91,0.00224,0.00036,78,1,-1.08,-0.98,-0.1,0.22,0.09,0.43
2014-10-02 06:24:57.428,90,19.8,-9,0.15,0.26,91,0.00224,0.00028,81,1,-1.15,-0.98,-0.09,0.21,-0.04,0.38
2014-10-02 06:24:58.428,91,19.9,-10,0.19,0.31,91,0.00222,0.00024,83,1,-1.22,-0.96,-0.12,0.24,-0.09,0.4
2014-10-02 06:24:59.428,94,19.9,-5,0.16,0.36,91,0.00222,0.0002,86,1,-1.37,-0.93,-0.12,0.22,-0.15,0.4
2014-10-02 06:25:00.428,93,18.2,-8,0.12,0.21,91,0.00224,0.00026,87,1,-1.15,-0.97,-0.1,0.26,-0.03,0.25
2014-10-02 06:25:01.428,92,18.2,-9,0.04,0.13,91,0.00224,0.00034,89,1,-1.14,-0.97,0.03,0.09,0.15,0.27
2014-10-02 06:25:02.428,91,17.0,-10,0.13,0.24,91,0.00218,0.00028,90,1,-1.2,-0.92,-0.15,0.07,0.08,0.39
2014-10-02 06:25:03.428,89,17.0,-8,0.12,0.22,91,0.00218,0.0003,92,1,-1.19,-0.91,-0.24,0.09,0.0,0.25
2014-10-02 06:25:04.428,87,15.9,-6,0.12,0.37,91,0.00212,0.00026,93,1,-1.36,-0.95,-0.09,0.22,-0.06,0.25
2014-10-02 06:25:05.428,86,15.9,-6,0.05,0.2,91,0.00212,0.00028,94,1,-1.13,-1.0,-0.04,0.24,0.04,0.18
2014-10-02 06:25:06.428,85,15.2,-8,0.09,0.15,91,0.00206,0.00026,94,1,-1.08,-1.0,-0.13,0.02,0.12,0.25
2014-10-02 06:25:07.428,85,15.2,-9,0.04,0.12,91,0.00206,0.00026,95,1,-1.1,-0.98,-0.12,0.02,0.13,0.25
2014-10-02 06:25:08.428,86,14.6,-10,0.02,0.06,91,0.00204,0.00028,96,1,-1.08,-1.0,-0.07,0.04,0.12,0.24
2014-10-02 06:25:09.428,87,14.6,-8,0.09,0.14,91,0.00204,0.0002,96,1,-1.1,-1.01,-0.03,0.1,0.04,0.22
2014-10-02 06:25:10.428,88,14.3,-9,0.1,0.21,91,0.00202,0.00018,97,1,-1.15,-1.0,-0.03,0.26,0.04,0.25
2014-10-02 06:25:11.428,89,14.3,-10,0.07,0.14,91,0.00202,0.00016,97,1,-1.15,-0.98,0.03,0.22,0.04,0.27
2014-10-02 06:25:12.428,89,14.4,-10,0.03,0.07,91,0.00202,0.00018,98,1,-1.08,-1.0,0.06,0.12,0.09,0.25
2014-10-02 06:25:13.428,89,14.4,-11,0.09,0.16,91,0.00202,0.00016,98,1,-1.15,-0.96,-0.09,0.09,0.13,0.26
2014-10-02 06:25:14.428,89,14.8,-11,0.06,0.15,91,0.00208,0.00016,98,1,-1.18,-0.93,-0.12,0.1,0.12,0.36
2014-10-02 06:25:15.428,87,14.8,-10,0.07,0.13,91,0.00208,0.00016,98,1,-1.1,-0.97,0.03,0.1,0.06,0.27
2014-10-02 06:25:16.428,87,15.1,-10,0.12,0.26,91,0.0021,0.0002,99,1,-1.18,-0.89,-0.14,0.09,0.0,0.43
2014-10-02 06:25:17.428,86,15.1,-7,0.15,0.49,91,0.0021,0.00024,99,1,-1.49,-0.92,-0.16,0.12,-0.12,0.24
