Time,HR,BR,Posture,Activity,PeakAccel,BatteryLevel,ECGAmplitude,ECGNoise,HRConfidence,ROGState,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak
2014-10-03 22:54:51.428,110,18.8,-9,0.2,0.3,51,0.00224,0.00014,100,1,-1.14,-0.84,-0.37,0.06,-0.07,0.19
2014-10-03 22:54:52.428,111,18.8,-9,0.13,0.28,51,0.00224,0.00012,100,1,-1.18,-0.85,-0.1,0.18,-0.03,0.34
2014-10-03 22:54:53.428,112,19.3,-10,0.02,0.09,51,0.00236,0.00012,100,1,-1.01,-0.93,-0.08,0.02,0.16,0.25
2014-10-03 22:54:54.428,113,19.3,-10,0.02,0.04,51,0.00236,0.0001,100,1,-1.01,-0.93,-0.06,0.0,0.14,0.24
2014-10-03 22:54:55.428,115,20.4,-10,0.03,0.1,51,0.00246,0.0001,100,1,-1.01,-0.92,-0.2,0.0,0.1,0.27
2014-10-03 22:54:56.428,116,20.4,-11,0.02,0.07,51,0.00246,0.0001,100,1,-1.02,-0.93,-0.08,0.0,0.16,0.26
2014-10-03 22:54:57.428,117,21.3,-11,0.02,0.13,51,0.00238,0.0001,100,1,-1.02,-0.96,-0.08,0.02,0.15,0.33
2014-10-03 22:54:58.428,118,21.3,-8,0.15,0.28,51,0.00238,0.0001,100,1,-1.27,-0.89,-0.21,0.14,0.02,0.32
2014-10-03 22:54:59.428,119,22.2,-3,0.31,0.55,51,0.00222,0.00012,100,1,-1.46,-0.8,-0.25,0.16,-0.39,0.2
2014-10-03 22:55:00.428,119,22.2,8,0.35,0.78,51,0.00222,0.00014,100,1,-1.16,-0.74,-0.22,0.28,-0.71,0.04
2014-10-03 22:55:01.428,112,23.3,31,0.63,1.06,51,0.00224,0.00016,100,1,-1.04,-0.13,-0.27,0.02,-1.14,-0.1
2014-10-03 22:55:02.428,107,23.3,33,0.68,0.92,51,0.00224,0.0002,100,1,-1.51,-0.01,-0.54,-0.12,-1.14,0.36
2014-10-03 22:55:03.428,104,24.2,7,0.57,0.9,51,0.00218,0.00024,100,1,-1.09,-0.78,-0.22,0.15,0.16,0.46
2014-10-03 22:55:04.428,100,24.2,-5,0.33,0.45,51,0.00218,0.00026,100,1,-1.0,-0.85,0.13,0.25,0.16,0.34
2014-10-03 22:55:05.428,92,25.1,-11,0.17,0.34,51,0.00234,0.00022,100,1,-1.13,-0.87,0.14,0.26,0.19,0.36
2014-10-03 22:55:06.428,89,25.1,-14,0.08,0.16,51,0.00234,0.00024,100,1,-1.02,-0.85,0.15,0.21,0.19,0.34
2014-10-03 22:55:07.428,90,25.8,-15,0.03,0.13,51,0.00244,0.0002,100,1,-1.01,-0.93,0.1,0.21,0.18,0.33
2014-10-03 22:55:08.428,95,25.8,-15,0.02,0.06,51,0.00244,0.00016,100,1,-1.0,-0.92,0.15,0.21,0.18,0.27
2014-10-03 22:55:09.428,100,26.4,-15,0.02,0.04,51,0.00254,0.00016,100,1,-1.0,-0.92,0.16,0.21,0.18,0.26
2014-10-03 22:55:10.428,101,26.4,-15,0.01,0.03,51,0.00254,0.00016,100,1,-1.01,-0.93,0.14,0.2,0.19,0.24
2014-10-03 22:55:11.428,102,27.0,-15,0.01,0.06,51,0.00262,0.00014,100,1,-1.0,-0.93,0.15,0.22,0.19,0.27
2014-10-03 22:55:12.428,102,27.0,-15,0.01,0.03,51,0.00262,0.00014,100,1,-1.0,-0.93,0.15,0.21,0.19,0.24
2014-10-03 22:55:13.428,101,27.5,-15,0.01,0.03,51,0.00286,0.00014,100,1,-0.98,-0.92,0.15,0.21,0.19,0.25
2014-10-03 22:55:14.428,98,27.5,-15,0.01,0.04,51,0.00286,0.00012,100,1,-0.98,-0.93,0.16,0.21,0.19,0.26
2014-10-03 22:55:15.428,93,27.9,-15,0.01,0.03,51,0.00296,0.00012,100,1,-1.0,-0.92,0.16,0.21,0.19,0.24
2014-10-03 22:55:16.428,87,27.9,-16,0.03,0.13,51,0.00296,0.00014,100,1,-1.07,-0.87,0.15,0.22,0.16,0.36
2014-10-03 22:55:17.428,84,25.1,-12,0.12,0.19,51,0.00316,0.00016,100,1,-1.01,-0.93,0.15,0.22,-0.01,0.18
2014-10-03 22:55:18.428,81,25.1,-13,0.05,0.1,51,0.00316,0.00018,100,1,-1.0,-0.92,0.13,0.2,0.13,0.27
2014-10-03 22:55:19.428,82,22.9,-14,0.04,0.08,51,0.0032,0.00016,100,1,-0.98,-0.93,0.15,0.2,0.19,0.27
2014-10-03 22:55:20.428,86,22.9,-15,0.02,0.13,51,0.0032,0.00014,100,1,-0.98,-0.92,-0.02,0.2,0.19,0.27
2014-10-03 22:55:21.428,88,21.2,-15,0.01,0.1,51,0.0031,0.00012,100,1,-1.01,-0.79,0.14,0.2,0.19,0.24
2014-10-03 22:55:22.428,89,21.2,-15,0.01,0.04,51,0.0031,0.00012,100,1,-0.98,-0.93,0.14,0.2,0.19,0.26
