Time,V_Mean,L_Mean,S_Mean,V_STD,L_STD,S_STD,B_WF_Mean,B_WF_STD,ECG_WF_Mean,ECG_WF_STD
2014-10-04 21:44:52,1962.7142857142858,2045.357142857143,2068.5178571428573,1.5221311102802988,2.482144025039405,1.8683105779243514,7420264.571428572,1647.0752032842695,3798.0,0.0
2014-10-04 21:44:53,1962.77,2046.29,2079.63,11.341222744189999,14.49227937959251,14.032181626964306,7417196.44,41842.231174655455,3798.0,0.0
2014-10-04 21:44:54,1957.36,2057.63,2068.78,34.73115214462268,45.22439115737812,19.90308843604243,7317094.16,16321.395200982533,3798.0,0.0
2014-10-04 21:44:55,1962.66,2053.67,2060.46,9.799216625049482,11.331599689150186,9.33811565790443,7518999.88,116386.86161759548,3798.0,0.0
2014-10-04 21:44:56,1959.34,2047.65,2060.97,7.8640211268045,4.669641908707556,8.724116116845401,7410290.8,11801.979343172989,3798.0,0.0
2014-10-04 21:44:57,1957.55,2054.68,2059.07,16.829132389095346,6.004846527445843,12.770115840737601,7399743.8,7721.117681398435,3787.836,39.88710353124725
2014-10-04 21:44:58,1962.03,2049.39,2057.82,14.020515271731163,7.744525599911059,13.327559355855033,7399484.84,3453.6664778174195,2827.788,350.30533877962785
2014-10-04 21:44:59,1956.85,2041.54,2059.59,15.357934809607753,6.179830339928726,9.922014091723554,7393605.96,7823.52592335044,2184.0,96.7643184925788
2014-10-04 21:45:00,1968.66,2051.44,2046.3,7.061375949702039,8.451071296623002,16.539209610662812,7421126.56,13511.727850525374,2021.864,55.57105426648982
2014-10-04 21:45:01,1959.58,2057.02,2039.59,18.592482460403325,20.416857760392972,21.839217342693807,7387699.36,5847.462233595943,1975.0,85.59566854634434
2014-10-04 21:45:02,1962.05,2042.94,2047.81,3.111967775273949,4.254100814199662,5.026585884730428,7380018.8,3522.253492676223,2040.608,72.48020319660844
2014-10-04 21:45:03,1964.07,2038.44,2039.11,0.9666666666666147,1.0571545570899656,1.1272116307978877,7369108.24,2713.1995915038174,2002.868,49.91127243885748
2014-10-04 21:45:04,1963.89,2038.82,2039.65,1.0530858934530902,0.701801433829561,1.5398740601790306,7368926.36,445.95766615243696,2052.456,61.18659380161784
2014-10-04 21:45:05,1963.86,2038.58,2039.43,0.9322504540577864,0.8896713727636505,1.0754843869934214,7366241.6,1215.4924927783918,2016.168,61.96167179058622
2014-10-04 21:45:06,1963.72,2038.26,2039.99,1.1898561155691945,0.8362977576162637,1.629866450499806,7364866.08,768.9978283454452,2012.112,50.698211908932805
2014-10-04 21:45:07,1963.76,2038.26,2039.71,1.055241845993288,2.4063048498274404,1.2576633777434287,7362422.84,789.4418217957841,2009.308,83.64563050158709
2014-10-04 21:45:08,1963.63,2038.28,2040.39,1.1776967763264068,1.1288682094662308,1.5168747775967075,7362444.16,2347.859959622782,2061.992,104.30646812721065
2014-10-04 21:45:09,1963.68,2038.82,2041.17,1.0038310453840118,0.7018014338295091,1.4498693776066993,7366047.0,396.6053874231387,2045.596,56.52771278986116
2014-10-04 21:45:10,1963.64,2039.12,2041.4,0.958955660912434,0.8678313851960667,1.2792042981336205,7367811.84,1017.1785192380377,2033.536,47.28857729059591
2014-10-04 21:45:11,1963.37,2039.05,2041.16,0.8836906081367445,0.9360890055238335,1.6125768324034633,7369431.36,389.0834186477137,2021.74,43.97489700118758
2014-10-04 21:45:12,1962.97,2041.6,2044.54,1.4937918668323398,3.915780041490442,3.985884183875933,7372291.6,1863.5510680770774,1973.016,90.74935551343825
2014-10-04 21:45:13,1962.75,2044.32,2047.4,1.6719612870680867,3.910307539120733,6.290926607087121,7377727.68,3858.690308035708,2008.272,86.86664071481256
2014-10-04 21:45:14,1964.29,2036.99,2039.15,0.9022418766829953,1.0963207522980072,1.2583057392118093,7385908.68,1140.2960039686848,2040.048,91.43267156612505
2014-10-04 21:45:15,1964.23,2036.72,2039.61,0.8859737552261691,1.155400144949492,1.0139930069688563,7383469.72,1094.2405859772375,2002.488,47.58482023151771
2014-10-04 21:45:16,1962.09,2037.87,2050.0,2.749086165887753,1.0977939310962175,5.087119801890997,7384055.92,1444.9038872305982,2118.08,56.565574840428255
2014-10-04 21:45:17,1961.67,2054.23,2056.58,4.072710362519007,7.592999167893938,4.99328842476861,7377430.4,5609.947363092179,2025.912,110.92415846751733
2014-10-04 21:45:18,1961.06,2059.2,2046.57,4.06467909700338,2.2874272080930123,3.1662838684101127,7375239.64,2323.717923931032,2070.056,61.16516634733533
2014-10-04 21:45:19,1962.71,2063.45,2045.94,3.370384985353285,3.838599807852786,7.279166341433912,7378241.2,4932.394246205389,1985.108,77.05341817863805
2014-10-04 21:45:20,1962.67,2065.97,2040.62,2.4661547380321913,3.4566726571348827,3.4400493301606496,7455685.72,22209.235281596997,1896.344,78.10800924638731
2014-10-04 21:45:21,1963.11,2065.61,2039.62,2.3651296759033342,2.7299128635219847,3.199684327864139,7552301.04,81644.71599838372,1907.224,157.02394691133736
2014-10-04 21:45:22,1962.49,2063.45,2042.33,2.8373233936942084,2.4919060896422076,2.5067786886639194,7542162.52,12556.224346646646,2090.696,73.90129355265067
2014-10-04 21:45:23,1963.45,2067.62,2043.62,1.7078251276599605,2.205502759971836,2.5732893700122257,7568776.16,29795.4322277763,1940.148,104.3995553853493
2014-10-04 21:45:24,1962.89,2068.14,2041.23,2.009547916393796,1.6392903120779527,2.8279092466114264,7642335.56,91271.59808052755,2035.22,69.42370056978464
2014-10-04 21:45:25,1964.01,2067.68,2040.44,0.8703302519588471,1.3399834161493545,1.5460604872717392,7727389.88,63859.199803368974,2053.052,49.680922619141796
2014-10-04 21:45:26,1963.27,2064.73,2040.21,1.3988090172237928,1.6868774571839493,1.3728610544215318,7627775.04,8039.104689370731,2008.22,52.84138955212278
2014-10-04 21:45:27,1963.41,2064.5,2039.81,1.341603141729682,1.8174240845301908,1.3385881300154652,7614400.0,5211.730007076996,1984.548,51.338467536497284
2014-10-04 21:45:28,1963.26,2063.54,2040.25,1.2359922199095033,1.6902572872110018,1.1043989178267557,7600250.28,2241.998281295835,2006.548,50.086348090674754
2014-10-04 21:45:29,1963.5,2063.64,2039.59,1.3669992204410828,1.6788644550962382,1.073980606637941,7589579.12,7414.3441063034725,1990.012,52.68032576675632
2014-10-04 21:45:30,1963.85,2064.79,2039.24,0.9679197729505754,1.5973146657481552,1.1202452833864385,7581862.48,3476.583297817852,1994.7,54.42907399897173
2014-10-04 21:45:31,1963.09,2062.91,2039.85,1.2234658503074343,2.069963157823341,1.2583057392118986,7565618.4,8187.7034580319905,2018.976,50.3066043553635
2014-10-04 21:45:32,1963.6,2063.15,2039.43,1.271283452327449,1.6659089186542464,1.1214618886421126,7578351.92,14092.103092748983,1986.284,53.607034993582715
2014-10-04 21:45:33,1963.33,2062.54,2039.07,1.1286444895707288,1.9561867668160222,1.0660509586622822,7607175.32,12553.10388482935,1985.388,58.83089112875999
2014-10-04 21:45:34,1963.52,2062.21,2039.09,1.2829889345043815,1.4859272519137368,0.9649933270298201,7594953.28,1167.1085896357188,2020.252,51.131420718956555
2014-10-04 21:45:35,1963.32,2063.4,2038.87,1.221689507413943,1.8367736315990029,1.0411241011231345,7590411.28,10853.15016680997,2005.392,51.3812267061747
2014-10-04 21:45:36,1963.1,2065.5,2039.47,1.5666989036012873,2.3505855707146157,1.4937918668321992,7577573.08,10687.929316601054,1994.416,55.771289125885
2014-10-04 21:45:37,1963.7,2065.98,2039.42,1.068369852351726,1.7977539297465261,1.102613974044122,7577036.12,4269.136703518637,2000.044,51.33285802732012
2014-10-04 21:45:38,1963.56,2063.53,2038.73,1.1038957643661798,1.5469422429521893,0.7766152928775327,7581222.88,2256.2669818379586,1991.8,56.891357041505884
2014-10-04 21:45:39,1963.78,2062.41,2038.73,1.202522601060244,1.7238376262328565,0.7634980634744895,7569293.84,4668.042341996393,1976.632,21.34927968274075
2014-10-04 21:45:40,1963.44,2063.8,2039.08,1.183386682536197,1.831266052089582,1.0118489926062815,7599959.36,22316.491237573642,1997.756,55.4807436473471
2014-10-04 21:45:41,1963.59,2064.25,2039.04,1.1984417492154233,2.0810593650370888,1.1184404726712223,7617514.76,13328.125300406355,1977.264,73.77831158981736
2014-10-04 21:45:42,1963.27,2062.06,2038.68,1.3015530738469334,1.7799103370903,0.8513803408868041,7616535.04,20022.878371753086,1972.036,53.64395024222544
2014-10-04 21:45:43,1963.56,2060.36,2038.66,1.2973944362576317,2.204311661038427,0.9344149576774062,7625924.64,20449.70035208426,1992.768,50.54548009696747
2014-10-04 21:45:44,1963.36,2059.02,2038.3,1.4036028676591408,2.1224152432185406,1.2018504251545994,7592135.68,29225.23114496559,1995.948,66.2550240271285
2014-10-04 21:45:45,1962.92,2058.91,2039.28,1.3756908273755473,1.8968075252588663,1.6022711154087392,7493458.0,14719.901338550371,2023.012,51.39589485583577
2014-10-04 21:45:46,1963.01,2059.6,2040.18,1.366962274017038,1.858640754569177,1.500033669655739,7465952.48,5977.559264448486,1990.616,55.480056693942295
2014-10-04 21:45:47,1962.52,2061.05,2041.27,2.790604727917334,2.7242828729259,2.7482041886704196,7471191.68,10222.780405871228,1977.78,66.96816062990408
2014-10-04 21:45:48,1962.38,2053.93,2043.7,1.8682893380054921,1.707115234611463,2.9422042173454677,7437736.56,6547.345486785063,1997.292,48.99674950287413
2014-10-04 21:45:49,1962.46,2054.1,2042.31,1.8825085348646469,1.6907353011592627,3.1867623923747703,7430920.6,1336.5500364750371,1998.492,55.43839462316316
2014-10-04 21:45:50,1961.05,2065.45,2052.35,2.6106812455097783,3.4152805761954887,6.413960468297667,7488873.44,33210.80259253022,1897.708,81.98657163042512
2014-10-04 21:45:51,1969.76,2080.55,2032.32,9.492282883660563,11.409171394943407,14.816643658161352,7484509.16,17023.556506794477,1970.788,127.2036561445706
2014-10-04 21:45:52,1962.25,2041.9,2059.27,9.716564010061166,13.44761628833808,10.056260927322143,7455225.76,37087.62631961477,2067.572,56.95031315695048
2014-10-04 21:45:53,1962.78,2047.81,2064.7,7.65490533955693,8.197924102842304,7.144256717140104,7454123.96,15584.615037700944,2028.836,87.66296988556003
2014-10-04 21:45:54,1957.62,2043.46,2061.75,11.72994096965179,6.735133272773506,7.642749254137393,7446760.28,12702.440817024111,1975.448,84.80172537458206
2014-10-04 21:45:55,1962.69,2059.7,2057.94,12.573577394077017,11.788969334925365,8.918055683371406,7474785.88,11716.291884665254,1950.984,57.684641069014454
2014-10-04 21:45:56,1961.74,2050.36,2058.13,9.56384183825057,8.54520953871865,8.249462792426899,7465522.48,14297.05951737326,2016.352,83.42923856412416
2014-10-04 21:45:57,1960.87,2049.38,2060.92,9.021472701115352,10.134230422810589,5.991037076543893,7480994.12,19198.613455403156,1938.112,52.58776805871872
2014-10-04 21:45:58,1958.6,2055.36,2062.99,13.54230184990492,6.729281709308101,12.41007655093259,7465901.04,5096.546784179372,1981.8,77.81720935814371
2014-10-04 21:45:59,1961.37,2052.91,2060.39,12.590404394946207,7.0224675510141115,10.397061550692403,7463680.44,16096.740702908142,1985.324,57.613542724092966
2014-10-04 21:46:00,1961.76,2051.08,2066.59,9.861792407820717,10.591286679877605,7.60262448039466,7472539.48,14752.18797930281,1980.1,72.75950647944579
2014-10-04 21:46:01,1959.96,2059.98,2062.93,13.489180101028285,5.3973057251660554,15.380201756173655,7475904.68,10447.14853728079,1968.672,62.08127539782099
2014-10-04 21:46:02,1960.26,2050.23,2058.43,12.989988374890832,10.539828262262265,9.105725804363065,7481345.08,22163.82937528353,1966.176,61.549283351835115
2014-10-04 21:46:03,1961.1,2056.31,2063.88,8.936928268073174,14.159763023754058,5.843549495561206,7478993.88,40651.21221985068,2049.492,68.1839139422336
2014-10-04 21:46:04,1961.1,2044.64,2065.42,11.41990111227505,5.707553032268855,14.71835245501008,7419335.88,10158.295736818616,1981.84,819.8075873772367
2014-10-04 21:46:05,1963.17,2041.04,2065.27,2.6630847155170265,4.572469217772074,2.820756399738619,7505513.28,17248.77217736607,1975.58,111.52032429527654
2014-10-04 21:46:06,1963.76,2048.9,2070.26,1.1816783134015565,2.8194848730739883,1.2840906856173082,7562756.04,11248.463244964394,2006.128,64.28419281427684
2014-10-04 21:46:07,1964.42,2052.47,2070.91,0.7936617603860016,2.081447631439276,0.9330627313349077,7593859.96,13912.981472591027,1973.756,77.61438290507067
2014-10-04 21:46:08,1963.95,2052.35,2071.94,0.9987365756168045,1.217506974240138,1.08077787175772,7618389.92,2260.643140790069,1966.304,59.70707935664926
2014-10-04 21:46:09,1964.07,2051.82,2071.35,0.9129262530097306,1.19240017687769,1.2821619998811782,7616218.32,3796.4325438494598,1957.0,61.33062679552954
2014-10-04 21:46:10,1964.24,2052.02,2072.07,1.0261234296755821,1.9278920293335489,1.3503086067020127,7627054.28,6325.810215037464,1963.292,57.54333739639073
2014-10-04 21:46:11,1964.23,2052.53,2071.62,0.9729160583348285,1.1845384388576439,1.1351144649262959,7631651.64,2313.70256803529,1988.732,73.6010914228487
2014-10-04 21:46:12,1963.85,2052.42,2071.54,0.988571053224157,0.9120960431440448,1.1496156582163488,7628132.52,3418.732722321226,1977.888,65.74438953264432
2014-10-04 21:46:13,1964.12,2051.78,2071.07,0.8793937305515579,1.2108933174572676,0.9770601131181056,7636907.96,2055.8968943018267,1987.532,61.60641506783231
2014-10-04 21:46:14,1964.42,2051.71,2072.3,0.7677857445243971,1.5393492000180087,1.672716293332528,7635421.16,3593.9489849840515,1995.004,63.747651220610315
2014-10-04 21:46:15,1964.25,2051.53,2073.15,1.0952145677880156,1.0584436831041977,1.8660983983497827,7654733.2,5626.817713710547,1980.18,57.94149174696354
2014-10-04 21:46:16,1964.13,2051.09,2071.5,0.8487066809581575,1.400541021004095,1.0396191999035438,7657355.96,2020.2877781807927,1967.796,60.54148552752497
2014-10-04 21:46:17,1964.14,2051.55,2072.04,0.7787584005740805,1.3660752600649844,1.2053751668791126,7658699.44,8825.16330387206,1963.028,65.22536784443436
2014-10-04 21:46:18,1964.26,2052.19,2072.21,0.9387289924211962,1.1950656125008454,1.265669463927827,7675309.28,1801.1214682338216,1980.704,78.63504476415228
2014-10-04 21:46:19,1964.5,2051.83,2072.39,0.9045340337332517,1.1811225614010776,1.4276844288157882,7675009.88,3270.3550306762118,1986.856,64.12333798154603
2014-10-04 21:46:20,1964.19,2051.87,2072.62,0.8491826135239182,1.1250589210158974,1.4268705603382834,7671002.84,2831.53909385012,1982.66,58.92893071744989
2014-10-04 21:46:21,1964.48,2052.05,2073.22,0.9690149116446711,1.140396882890005,1.4946368769501546,7678135.44,1807.0090638030006,1969.528,54.64394806601148
2014-10-04 21:46:22,1964.27,2052.88,2072.44,0.9519252156349313,1.2249922696107662,1.2973944362575618,7675591.8,1771.0255974059687,1967.268,61.97891350189597
2014-10-04 21:46:23,1964.36,2051.76,2072.94,0.9483638222717667,1.3862237054732967,1.3985562541272942,7679055.36,2805.7530017209715,1967.24,55.025061832940025
2014-10-04 21:46:24,1963.88,2051.61,2071.43,0.987599886266594,1.4417651919390375,1.0848357879737236,7678402.84,1735.1513305759324,1965.916,53.812900470315746
2014-10-04 21:46:25,1964.25,2052.19,2071.83,0.8211226608993547,1.070211911423945,1.310832875801598,7675724.48,3932.6497441296524,1979.044,77.08083995099034
2014-10-04 21:46:26,1964.54,2052.72,2074.76,0.9147500624583926,1.2798358480601846,1.6884635296354809,7706484.0,7031.749017847352,1970.92,51.73839042893305
2014-10-04 21:46:27,1964.33,2052.33,2074.08,0.8171767114754722,1.3108328758012584,1.801682715147659,7710737.08,2756.316366094365,2012.264,52.52310931435975
2014-10-04 21:46:28,1964.5,2053.4,2073.27,0.7035264706813985,1.0540925533894052,1.6008520458577862,7719057.0,2597.4673562275325,1962.716,51.37955604242285
2014-10-04 21:46:29,1964.65,2053.19,2075.6,0.8087276451564792,0.9815983667137488,1.483920551114611,7724026.8,1076.2462930636273,1969.492,46.00202911536543
2014-10-04 21:46:30,1964.09,2053.08,2073.54,0.900000000000061,1.09802393674116,1.678262689976398,7722159.12,2884.251481754078,1966.408,50.56866912613736
2014-10-04 21:46:31,1964.23,2052.98,2072.8,0.962477862791484,1.1890068854876552,1.5891043154091844,7713499.0,4226.521540621468,1967.664,52.432085581193256
2014-10-04 21:46:32,1964.51,2052.84,2074.09,0.9155778657671879,1.0320128415143717,1.4501480244890226,7709455.68,1662.4355305798163,1955.904,69.92025566751325
2014-10-04 21:46:33,1964.15,2052.26,2073.78,0.8333333333333042,1.011249851731159,1.5542707536840978,7704415.24,2540.44709450918,1974.484,52.208972901270656
2014-10-04 21:46:34,1964.45,2052.76,2072.21,0.715979233376368,0.9652549775665535,1.343108109550094,7702102.68,4693.130615769014,1972.592,50.34333462699364
