Time,HR,BR,Posture,Activity,PeakAccel,BatteryLevel,ECGAmplitude,ECGNoise,HRConfidence,ROGState,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak
2014-10-02 06:33:25.438,89,19.2,-13,0.11,0.18,95,0.00296,0.001,88,1,-1.18,-0.9,-0.13,0.07,0.07,0.34
2014-10-02 06:33:26.438,89,19.7,-15,0.06,0.16,95,0.00296,0.00086,82,1,-1.06,-0.96,-0.09,0.04,0.26,0.42
2014-10-02 06:33:27.438,90,19.7,-12,0.08,0.12,95,0.00302,0.00072,78,1,-1.12,-0.98,-0.07,0.06,0.16,0.38
2014-10-02 06:33:28.438,90,20.4,-7,0.22,0.34,95,0.00302,0.00074,76,1,-1.14,-0.98,-0.28,0.09,-0.07,0.24
2014-10-02 06:33:29.438,89,20.4,18,0.61,0.78,95,0.00282,0.00076,74,1,-1.1,-0.61,-0.39,0.07,-0.74,0.07
2014-10-02 06:33:30.438,88,21.1,29,0.31,0.71,95,0.00282,0.00068,75,1,-0.83,-0.61,-0.5,-0.38,-0.72,-0.49
2014-10-02 06:33:31.438,86,21.1,13,0.4,0.48,95,0.00292,0.00054,78,1,-1.06,-0.73,-0.5,0.12,-0.61,0.07
2014-10-02 06:33:32.438,84,21.5,6,0.31,0.59,95,0.00292,0.0006,81,1,-1.19,-0.83,-0.24,0.26,-0.08,0.26
2014-10-02 06:33:33.438,83,21.5,-3,0.22,0.3,95,0.00298,0.0005,83,1,-1.12,-0.96,-0.25,0.1,0.1,0.26
2014-10-02 06:33:34.438,86,21.9,21,0.65,0.75,95,0.00298,0.00066,76,1,-1.06,-0.6,0.08,0.5,-0.74,0.19
2014-10-02 06:33:35.438,87,21.9,39,0.41,0.85,95,0.00288,0.0005,67,1,-0.59,-0.48,0.34,0.46,-0.89,-0.67
2014-10-02 06:33:36.438,88,22.1,48,0.3,0.42,95,0.00288,0.0005,59,1,-0.59,-0.42,0.32,0.69,-0.86,-0.6
2014-10-02 06:33:37.438,88,22.1,27,0.56,0.89,95,0.00294,0.00078,54,1,-1.1,-0.44,-0.03,0.62,-0.73,0.27
2014-10-02 06:33:38.438,88,22.4,3,0.56,0.84,94,0.00294,0.00072,49,1,-1.08,-0.97,-0.19,0.01,0.16,0.36
2014-10-02 06:33:39.438,88,22.4,-11,0.34,0.51,94,0.0028,0.00072,43,1,-1.01,-0.95,-0.18,-0.01,0.31,0.46
2014-10-02 06:33:40.438,87,22.7,-15,0.13,0.32,94,0.0028,0.00064,38,1,-1.06,-0.97,-0.04,0.06,0.28,0.48
2014-10-02 06:33:41.438,87,22.7,-17,0.05,0.12,94,0.0027,0.00052,36,1,-1.03,-0.97,-0.07,0.03,0.28,0.39
2014-10-02 06:33:42.438,86,22.8,-15,0.09,0.18,94,0.0027,0.0006,43,1,-1.04,-0.98,-0.16,0.04,0.13,0.37
2014-10-02 06:33:43.438,87,22.8,-13,0.08,0.12,94,0.00266,0.00066,41,1,-1.12,-0.98,-0.13,0.08,0.15,0.32
2014-10-02 06:33:44.438,87,22.9,-12,0.03,0.08,94,0.00266,0.00064,39,1,-1.08,-1.0,-0.02,0.07,0.15,0.25
2014-10-02 06:33:45.438,87,22.9,-7,0.21,0.38,94,0.00242,0.00074,34,1,-1.12,-0.9,0.01,0.24,-0.14,0.27
2014-10-02 06:33:46.438,87,23.1,26,0.74,0.9,94,0.00242,0.00074,31,1,-0.95,-0.42,0.24,0.68,-0.72,-0.1
2014-10-02 06:33:47.438,89,23.1,36,0.28,0.68,94,0.0025,0.00108,33,1,-0.8,-0.45,0.45,0.61,-0.72,-0.46
2014-10-02 06:33:48.438,91,23.2,29,0.27,0.45,94,0.0025,0.0011,32,1,-0.98,-0.63,0.06,0.59,-0.54,-0.07
2014-10-02 06:33:49.438,94,23.2,15,0.44,0.69,94,0.00224,0.00118,31,1,-1.13,-0.97,0.03,0.2,-0.12,0.43
2014-10-02 06:33:50.438,96,23.2,-12,0.22,0.3,94,0.00224,0.00114,28,1,-1.14,-0.97,0.1,0.27,-0.03,0.27
2014-10-02 06:33:51.438,98,23.2,-9,0.27,0.42,94,0.00214,0.00118,26,1,-1.37,-0.84,-0.1,0.27,0.09,0.48
2014-10-02 06:33:52.438,100,23.3,-8,0.21,0.48,94,0.00214,0.00112,25,1,-1.45,-0.81,-0.13,0.16,-0.18,0.27
2014-10-02 06:33:53.438,102,23.3,-10,0.18,0.32,94,0.00212,0.00112,24,1,-1.37,-0.84,-0.12,0.27,0.03,0.39
2014-10-02 06:33:54.438,105,23.3,-10,0.16,0.28,94,0.00212,0.00082,24,1,-1.31,-0.92,-0.02,0.31,-0.1,0.13
2014-10-02 06:33:55.438,106,23.3,-10,0.19,0.33,94,0.00232,0.00118,22,1,-1.3,-0.89,0.01,0.33,-0.03,0.48
2014-10-02 06:33:56.438,106,23.4,-6,0.23,0.39,94,0.00232,0.00106,20,1,-1.28,-0.8,-0.27,0.43,-0.13,0.27
2014-10-02 06:33:57.438,106,23.4,-6,0.17,0.38,94,0.00224,0.0009,19,1,-1.15,-0.97,-0.28,-0.09,-0.04,0.24
2014-10-02 06:33:58.438,106,23.5,-10,0.12,0.21,94,0.00224,0.00076,18,1,-1.08,-0.97,-0.28,-0.09,0.08,0.25
2014-10-02 06:33:59.438,105,23.5,-10,0.14,0.32,94,0.00256,0.00114,23,1,-1.1,-0.9,-0.27,0.1,0.07,0.45
2014-10-02 06:34:00.438,104,23.5,-8,0.14,0.2,94,0.00256,0.00084,26,1,-1.07,-1.0,0.06,0.19,0.03,0.18
2014-10-02 06:34:01.438,103,23.5,-9,0.08,0.13,94,0.00262,0.00072,30,1,-1.07,-1.0,0.1,0.21,0.09,0.22
2014-10-02 06:34:02.438,101,23.6,-12,0.07,0.13,94,0.00262,0.00058,36,1,-1.07,-1.0,0.12,0.21,0.18,0.24
2014-10-02 06:34:03.438,98,23.6,-12,0.02,0.06,94,0.0025,0.00052,42,1,-1.06,-0.98,0.08,0.16,0.13,0.24
2014-10-02 06:34:04.438,91,21.2,-12,0.09,0.14,94,0.0025,0.00056,49,1,-1.1,-0.97,0.08,0.27,0.08,0.25
2014-10-02 06:34:05.438,86,21.2,-11,0.16,0.27,94,0.00262,0.00056,54,1,-1.18,-0.93,-0.12,0.26,0.14,0.42
2014-10-02 06:34:06.438,83,19.4,-10,0.11,0.27,94,0.00262,0.00056,59,1,-1.31,-0.84,-0.08,0.13,0.0,0.32
2014-10-02 06:34:07.438,82,19.4,-9,0.19,0.37,94,0.00266,0.0006,54,1,-1.37,-0.91,-0.26,0.09,-0.06,0.39
2014-10-02 06:34:08.438,82,18.1,-9,0.16,0.3,94,0.00266,0.00054,50,1,-1.36,-0.83,-0.18,0.14,-0.01,0.28
2014-10-02 06:34:09.438,82,18.1,-10,0.2,0.33,94,0.00292,0.00062,44,1,-1.38,-0.83,-0.1,0.26,-0.09,0.37
2014-10-02 06:34:10.438,83,17.2,-9,0.16,0.34,94,0.00292,0.00046,51,1,-1.37,-0.79,-0.1,0.26,-0.06,0.3
2014-10-02 06:34:11.438,85,17.2,-5,0.25,0.44,94,0.00306,0.00048,57,1,-1.4,-0.72,-0.26,0.28,-0.15,0.22
2014-10-02 06:34:12.438,89,16.7,8,0.53,0.68,94,0.00306,0.0006,55,1,-1.55,-0.57,0.0,0.26,-0.73,0.15
2014-10-02 06:34:13.438,91,16.7,-4,0.36,0.55,94,0.00302,0.0006,54,1,-1.24,-0.73,-0.02,0.14,0.13,0.45
2014-10-02 06:34:14.438,92,16.2,-4,0.11,0.33,94,0.00302,0.0006,52,1,-1.28,-0.81,-0.08,0.06,-0.06,0.37
2014-10-02 06:34:15.438,93,16.2,-8,0.13,0.3,94,0.00294,0.00052,52,1,-1.15,-0.98,-0.1,0.08,0.01,0.38
2014-10-02 06:34:16.438,94,15.8,-6,0.12,0.25,94,0.00294,0.00052,51,1,-1.16,-0.92,-0.13,0.09,-0.12,0.27
2014-10-02 06:34:17.438,93,15.8,-2,0.14,0.22,94,0.00274,0.00054,49,1,-1.2,-0.86,-0.12,0.03,-0.13,0.13
2014-10-02 06:34:18.438,91,15.4,-4,0.06,0.1,94,0.00274,0.00046,56,1,-1.12,-1.0,-0.03,0.07,0.02,0.19
2014-10-02 06:34:19.438,88,15.4,-4,0.04,0.21,94,0.00282,0.00044,61,1,-1.08,-0.97,-0.06,0.06,0.02,0.31
2014-10-02 06:34:20.438,84,15.1,-12,0.21,0.32,94,0.00282,0.00046,66,1,-1.07,-0.96,-0.12,-0.02,0.28,0.48
2014-10-02 06:34:21.438,85,15.1,-8,0.18,0.4,94,0.00272,0.00038,70,1,-1.14,-0.89,-0.12,0.08,-0.19,0.37
2014-10-02 06:34:22.438,86,14.8,-8,0.16,0.32,94,0.00272,0.0005,74,1,-1.22,-0.83,-0.15,0.0,-0.12,0.44
2014-10-02 06:34:23.438,87,14.8,-8,0.08,0.43,94,0.00266,0.00064,69,1,-1.13,-0.95,-0.08,0.06,-0.3,0.25
2014-10-02 06:34:24.438,87,14.5,4,0.36,0.43,94,0.00266,0.00068,64,1,-0.98,-0.87,-0.08,0.07,-0.5,-0.26
2014-10-02 06:34:25.438,87,14.5,12,0.21,0.36,94,0.00264,0.00068,58,1,-1.13,-0.87,-0.03,0.1,-0.46,-0.15
2014-10-02 06:34:26.438,87,13.0,14,0.08,0.15,94,0.00264,0.00074,59,1,-1.06,-0.93,-0.14,0.04,-0.34,-0.14
2014-10-02 06:34:27.438,87,13.0,9,0.14,0.24,94,0.00272,0.00066,62,1,-1.12,-0.97,-0.1,0.1,-0.16,0.06
2014-10-02 06:34:28.438,87,11.8,3,0.17,0.22,94,0.00272,0.00058,57,1,-1.14,-0.97,-0.06,0.08,-0.09,0.15
2014-10-02 06:34:29.438,87,11.8,1,0.08,0.18,94,0.0036,0.00044,54,1,-1.09,-0.98,-0.03,0.08,-0.09,0.14
2014-10-02 06:34:30.438,87,10.6,3,0.07,0.14,94,0.0036,0.00032,51,1,-1.09,-0.98,-0.07,0.14,-0.16,0.06
2014-10-02 06:34:31.438,86,10.6,2,0.07,0.1,94,0.00378,0.00054,57,1,-1.14,-1.0,-0.04,0.09,-0.09,0.12
2014-10-02 06:34:32.438,85,9.6,-4,0.19,0.34,94,0.00378,0.00064,55,1,-1.18,-0.97,0.0,0.12,-0.28,0.39
2014-10-02 06:34:33.438,85,9.6,8,0.4,0.78,94,0.00366,0.00076,52,1,-1.28,-0.55,0.04,0.28,-0.73,0.26
2014-10-02 06:34:34.438,85,8.8,-2,0.32,0.54,94,0.00366,0.00074,52,1,-1.54,-0.8,-0.16,0.26,-0.06,0.32
2014-10-02 06:34:35.438,86,8.8,-8,0.28,0.4,94,0.00372,0.00058,49,1,-1.37,-0.8,-0.13,0.27,0.04,0.45
2014-10-02 06:34:36.438,87,8.1,-8,0.25,0.57,94,0.00372,0.00064,43,1,-1.3,-0.8,-0.1,0.59,-0.26,0.31
2014-10-02 06:34:37.438,87,8.1,15,0.38,0.54,94,0.00374,0.00058,42,1,-1.18,-0.8,-0.02,0.57,-0.31,0.2
2014-10-02 06:34:38.438,87,7.6,-8,0.27,0.43,94,0.00374,0.00066,45,1,-1.25,-0.97,-0.14,0.21,0.07,0.48
2014-10-02 06:34:39.438,88,7.6,-10,0.17,0.39,94,0.00368,0.00064,49,1,-1.28,-0.68,-0.14,0.26,-0.08,0.3
2014-10-02 06:34:40.438,89,7.2,-7,0.2,0.37,94,0.00368,0.00054,53,1,-1.18,-0.73,-0.15,0.03,-0.09,0.25
2014-10-02 06:34:41.438,92,7.2,-10,0.08,0.1,94,0.00356,0.00058,58,1,-1.09,-0.97,-0.03,0.07,0.15,0.28
2014-10-02 06:34:42.438,96,6.9,-11,0.08,0.32,94,0.00356,0.00048,64,1,-1.14,-0.96,-0.1,0.09,-0.12,0.38
2014-10-02 06:34:43.438,97,6.9,2,0.4,0.72,94,0.0033,0.0005,68,1,-1.1,-0.66,-0.18,0.08,-0.71,-0.13
2014-10-02 06:34:44.438,98,6.7,18,0.45,0.6,94,0.0033,0.00046,72,1,-0.98,-0.63,-0.16,0.08,-0.73,-0.18
2014-10-02 06:34:45.438,98,6.7,19,0.13,0.4,94,0.0033,0.00046,76,1,-1.16,-0.8,-0.2,0.09,-0.53,0.14
2014-10-02 06:34:46.438,98,6.5,10,0.3,0.43,94,0.0033,0.0006,79,1,-1.2,-0.95,-0.18,0.16,-0.09,0.26
2014-10-02 06:34:47.438,99,6.5,3,0.23,0.43,94,0.00314,0.00064,80,1,-1.2,-0.95,-0.18,0.16,-0.09,0.26
2014-10-02 06:34:48.438,98,6.3,4,0.19,0.4,94,0.00314,0.00076,73,1,-1.38,-0.81,-0.13,0.08,0.01,0.22
2014-10-02 06:34:49.438,96,6.3,26,0.63,0.74,94,0.00326,0.00066,68,1,-1.21,-0.61,-0.19,0.26,-0.87,0.15
2014-10-02 06:34:50.438,95,6.2,36,0.27,0.96,94,0.00326,0.00054,63,1,-0.74,-0.33,-0.1,0.14,-1.12,-0.56
2014-10-02 06:34:51.438,94,6.2,33,0.14,0.39,94,0.00304,0.00048,60,1,-0.92,-0.54,-0.04,0.16,-0.89,-0.51
2014-10-02 06:34:52.438,91,6.2,18,0.45,0.4,94,0.00304,0.00056,65,1,-1.1,-0.72,-0.14,0.07,-0.71,-0.09
2014-10-02 06:34:53.438,92,6.2,7,0.36,1.03,94,0.00312,0.00064,69,1,-1.46,-0.66,-0.16,0.21,-0.38,0.61
2014-10-02 06:34:54.438,94,6.2,-10,0.27,0.44,94,0.00312,0.0006,73,1,-1.2,-0.86,0.01,0.38,-0.03,0.27
2014-10-02 06:34:55.438,97,6.2,-13,0.23,0.36,94,0.00296,0.00092,64,1,-1.2,-0.77,0.21,0.45,-0.08,0.28
2014-10-02 06:34:56.438,98,6.3,-7,0.22,0.53,94,0.00296,0.00098,56,1,-1.5,-0.77,-0.14,0.46,-0.1,0.22
2014-10-02 06:34:57.438,99,6.3,-5,0.2,0.36,94,0.0029,0.00076,49,1,-1.27,-0.87,-0.14,0.28,-0.03,0.26
2014-10-02 06:34:58.438,100,6.4,-8,0.16,0.33,94,0.0029,0.00066,49,1,-1.14,-0.68,-0.24,0.38,0.06,0.26
2014-10-02 06:34:59.438,101,6.4,-8,0.16,0.34,93,0.00298,0.0007,48,1,-1.36,-0.81,-0.04,0.39,-0.22,0.25
2014-10-02 06:35:00.438,103,6.6,-9,0.1,0.21,93,0.00298,0.00072,54,1,-1.2,-0.89,0.14,0.28,-0.13,0.21
2014-10-02 06:35:01.438,104,6.6,12,0.15,0.24,93,0.003,0.00072,57,1,-1.2,-0.93,0.13,0.28,-0.27,0.06
2014-10-02 06:35:02.438,102,6.8,10,0.17,0.31,92,0.003,0.0007,59,1,-1.27,-0.71,0.08,0.31,-0.36,0.16
2014-10-02 06:35:03.438,98,6.8,-3,0.27,0.45,92,0.00302,0.00062,64,1,-1.22,-0.84,-0.21,0.25,0.0,0.43
2014-10-02 06:35:04.438,95,7.1,-3,0.14,0.27,92,0.00302,0.00066,68,1,-1.12,-0.97,-0.25,-0.08,-0.1,0.22
2014-10-02 06:35:05.438,94,7.1,-3,0.1,0.18,92,0.00386,0.00052,72,1,-1.2,-0.91,-0.15,0.07,-0.12,0.16
2014-10-02 06:35:06.438,95,7.3,-5,0.1,0.19,92,0.00386,0.00048,75,1,-1.15,-0.87,-0.2,0.02,-0.1,0.2
2014-10-02 06:35:07.438,96,7.3,-6,0.24,0.42,92,0.00372,0.00058,78,1,-1.21,-0.83,-0.14,0.31,0.02,0.39
2014-10-02 06:35:08.438,98,6.9,-7,0.16,0.32,92,0.00372,0.00046,81,1,-1.21,-0.89,-0.31,0.31,0.0,0.26
2014-10-02 06:35:09.438,99,6.9,-5,0.2,0.34,92,0.00318,0.00032,83,1,-1.28,-0.87,-0.09,0.25,-0.12,0.25
2014-10-02 06:35:10.438,100,6.5,-4,0.2,0.44,92,0.00318,0.00026,86,1,-1.38,-0.83,-0.32,0.16,-0.22,0.18
2014-10-02 06:35:11.438,100,6.5,-3,0.16,0.31,92,0.00322,0.00024,87,1,-1.37,-0.87,-0.16,0.19,-0.1,0.19
2014-10-02 06:35:12.438,101,6.5,-6,0.2,0.43,92,0.00322,0.00022,89,1,-1.4,-0.66,-0.15,0.26,-0.02,0.28
2014-10-02 06:35:13.438,100,6.5,-8,0.18,0.33,92,0.00292,0.0002,90,1,-1.39,-0.84,-0.15,0.08,-0.02,0.24
2014-10-02 06:35:14.438,100,6.4,-10,0.14,0.3,92,0.00292,0.00016,92,1,-1.3,-0.83,-0.1,0.26,0.01,0.27
2014-10-02 06:35:15.438,99,6.4,-11,0.13,0.26,92,0.0028,0.00018,93,1,-1.26,-0.86,-0.08,0.21,0.07,0.36
2014-10-02 06:35:16.438,98,6.4,-12,0.15,0.28,92,0.0028,0.00016,94,1,-1.33,-0.87,-0.13,0.18,0.07,0.31
2014-10-02 06:35:17.438,97,6.4,-12,0.11,0.34,92,0.0028,0.00016,94,1,-1.34,-0.86,0.0,0.2,0.12,0.43
2014-10-02 06:35:18.438,96,6.3,-13,0.1,0.26,92,0.0028,0.00016,95,1,-1.31,-0.87,-0.1,0.16,0.08,0.39
2014-10-02 06:35:19.438,95,6.3,-13,0.08,0.22,92,0.00312,0.00016,96,1,-1.24,-0.85,-0.1,0.19,0.12,0.33
2014-10-02 06:35:20.438,94,6.6,-12,0.15,0.32,92,0.00312,0.0002,96,1,-1.33,-0.8,-0.04,0.25,0.0,0.3
2014-10-02 06:35:21.438,94,6.6,-11,0.13,0.25,92,0.00268,0.00016,97,1,-1.2,-0.95,-0.18,0.12,0.06,0.27
2014-10-02 06:35:22.438,95,7.1,-12,0.05,0.09,92,0.00268,0.00016,97,1,-1.04,-0.97,0.0,0.09,0.22,0.28
2014-10-02 06:35:23.438,97,7.1,-14,0.04,0.07,92,0.0028,0.00018,98,1,-1.04,-0.98,0.02,0.12,0.26,0.32
2014-10-02 06:35:24.438,98,7.6,-15,0.02,0.04,92,0.0028,0.00016,98,1,-1.06,-0.98,0.03,0.09,0.26,0.32
2014-10-02 06:35:25.438,99,7.6,-15,0.02,0.07,92,0.00232,0.00016,98,1,-1.03,-0.98,0.03,0.09,0.26,0.36
2014-10-02 06:35:26.438,99,8.1,-15,0.02,0.04,92,0.00232,0.00016,98,1,-1.06,-0.97,0.06,0.09,0.26,0.33
2014-10-02 06:35:27.438,97,8.1,-16,0.02,0.04,92,0.00242,0.00016,99,1,-1.03,-0.98,0.06,0.1,0.25,0.34
2014-10-02 06:35:28.438,95,8.4,-15,0.11,0.19,92,0.00242,0.00018,99,1,-1.12,-0.96,-0.13,0.12,0.21,0.37
2014-10-02 06:35:29.438,94,8.4,-15,0.08,0.19,92,0.00242,0.00016,99,1,-1.22,-0.85,-0.14,0.09,0.16,0.32
2014-10-02 06:35:30.438,94,8.8,-14,0.11,0.26,92,0.00242,0.0002,99,1,-1.21,-0.91,-0.16,0.08,0.09,0.33
2014-10-02 06:35:31.438,94,8.8,-13,0.11,0.21,92,0.00236,0.00016,99,1,-1.22,-0.89,0.01,0.21,0.13,0.32
2014-10-02 06:35:32.438,95,9.1,-12,0.08,0.18,92,0.00236,0.00016,99,1,-1.14,-0.98,-0.1,0.07,0.14,0.25
2014-10-02 06:35:33.438,95,9.1,-12,0.04,0.08,92,0.00226,0.00016,99,1,-1.09,-1.0,0.03,0.09,0.21,0.26
2014-10-02 06:35:34.438,96,9.4,-13,0.02,0.04,92,0.00226,0.00016,99,1,-1.08,-1.0,0.01,0.09,0.21,0.27
2014-10-02 06:35:35.438,97,9.4,-13,0.03,0.08,92,0.00224,0.00016,100,1,-1.08,-1.0,0.01,0.15,0.22,0.27
2014-10-02 06:35:36.438,98,10.0,-12,0.09,0.2,92,0.00224,0.00016,100,1,-1.2,-0.95,-0.1,0.16,0.09,0.28
2014-10-02 06:35:37.438,99,10.0,-12,0.12,0.34,92,0.00276,0.0002,100,1,-1.38,-0.87,-0.08,0.15,0.08,0.4
2014-10-02 06:35:38.438,96,10.5,-12,0.12,0.3,92,0.00276,0.0002,100,1,-1.34,-0.9,-0.14,0.16,0.07,0.43
