Time,V_Mean,L_Mean,S_Mean,V_STD,L_STD,S_STD,B_WF_Mean,B_WF_STD,ECG_WF_Mean,ECG_WF_STD
2014-10-02 06:32:36,1964.1929824561403,2052.842105263158,2071.6491228070176,1.0078016473498348,0.9021694821019223,1.5640061662988378,7331108.466666667,2787.1884929507373,3798.0,0.0
2014-10-02 06:32:37,1964.18,2052.91,2071.63,0.891939210683997,1.4501480244890106,1.323104705080469,7326751.08,6555.540404369706,3798.0,0.0
2014-10-02 06:32:38,1963.69,2053.37,2070.14,1.1865832452802987,0.8367203894377658,0.666969628130431,7319537.4,534.0629644529284,3798.0,0.0
2014-10-02 06:32:39,1963.92,2053.21,2070.85,0.9814439990302181,0.9979271445645596,0.9252354327742501,7320874.52,2088.2171446785474,3568.996,282.4920867925356
2014-10-02 06:32:40,1963.7,2053.59,2070.87,1.0492902844351641,1.164239900301805,0.9708373975724888,7326550.12,1999.998610832793,2597.18,172.06180476397014
2014-10-02 06:32:41,1963.97,2052.85,2071.31,0.9893881386438146,1.2821619998813285,1.001967760927993,7320840.12,938.15631782043,2266.472,65.62533010817704
2014-10-02 06:32:42,1963.8,2052.86,2070.94,1.0540925533894405,1.154875479754092,0.9081004705683815,7321965.56,1571.7729394960627,2161.492,37.65743306520347
2014-10-02 06:32:43,1963.72,2052.15,2070.5,1.035530411104921,1.2663077641454978,0.7316785737968974,7321807.24,698.4440612294393,2126.32,38.21637824631035
2014-10-02 06:32:44,1963.92,2052.79,2071.05,0.9606395176279038,1.2333333333333376,1.067187372905545,7325760.72,3091.7670044812485,2098.6,30.3940651573157
2014-10-02 06:32:45,1964.22,2053.41,2071.4,0.8596452169295306,1.0159833769419124,1.2309149097934349,7332792.68,1788.5484039661692,2089.824,31.77748034423302
2014-10-02 06:32:46,1964.14,2053.19,2070.85,0.8290191356493363,1.195065612500914,1.02863054984822,7331096.2,2774.880072483765,2086.208,28.7824678898687
2014-10-02 06:32:47,1963.77,2050.51,2070.59,0.8973023543663929,1.5602058916190324,0.8887057892227238,7319289.2,3220.6599478989992,2062.64,27.470583024881453
2014-10-02 06:32:48,1964.25,2050.0,2071.17,0.9574271077562839,1.4494861506790975,1.20650593270666,7318927.68,3103.3659108570464,2063.028,34.392887328562374
2014-10-02 06:32:49,1963.99,2051.61,2070.99,0.9480975102218512,1.0720979150217524,1.0870681541269052,7325151.0,627.4167275423248,2046.732,24.805512083383473
2014-10-02 06:32:50,1963.86,2051.97,2070.05,1.0638219642952647,1.3813695443949523,1.149220201139452,7317812.96,4821.51359775479,2035.216,36.86817589160469
2014-10-02 06:32:51,1961.77,2054.61,2060.64,3.37206288209592,8.849921531352956,7.358798760118928,7284056.28,13020.365629530143,2079.448,49.925238243343586
2014-10-02 06:32:52,1961.65,2040.18,2057.23,3.588350961968858,7.709865122167788,5.615373918308766,7261697.84,7188.298017611612,1978.224,43.20881659251153
2014-10-02 06:32:53,1961.64,2048.83,2059.58,2.468058575340844,4.320622383150272,3.470452478285711,7257389.16,4769.576358545664,1950.952,27.20555577561759
2014-10-02 06:32:54,1962.06,2050.87,2061.71,1.710455075603175,2.096919337282505,2.8719999718640468,7253917.04,6657.025571279221,1994.932,53.42899969147969
2014-10-02 06:32:55,1961.67,2054.56,2066.46,2.574368609460135,1.8108539198930498,2.086125401772224,7267437.68,8362.839627981906,1984.104,43.125822080517864
2014-10-02 06:32:56,1962.29,2060.62,2064.3,4.77428930667576,7.424747045312132,4.55604826111141,7284971.88,10223.119392338267,1976.276,40.70108274415057
2014-10-02 06:32:57,1960.5,2046.13,2058.35,6.963831524021059,5.548054532077714,9.786999209939069,7271906.8,7306.853654845908,2005.288,52.50944699857732
2014-10-02 06:32:58,1961.86,2049.0,2056.81,4.826316746063539,9.863717823058666,6.720532386318596,7275169.36,14388.599007779228,1970.072,43.17577336449761
2014-10-02 06:32:59,1961.66,2043.55,2065.55,2.9651851935964357,8.790921625762813,5.368021662181986,7250025.48,7323.631294879432,1971.676,39.087110828657096
2014-10-02 06:33:00,1961.0,2054.74,2055.76,7.364945637438439,9.368569848706565,18.562000937072252,7268098.72,18763.42803061277,1975.308,50.79786242854375
2014-10-02 06:33:01,1962.67,2066.4,2051.09,8.274403759532051,6.482299130724984,6.462158691141392,7264801.96,8874.896344370713,2004.556,46.453661153219535
2014-10-02 06:33:02,1961.21,2049.47,2054.08,5.236420629600056,13.334435560501989,3.653364299802177,7258717.68,11393.770914115117,2015.304,43.80051970130506
2014-10-02 06:33:03,1962.58,2034.41,2056.85,3.339932860874766,7.655584876283339,1.7487369179154642,7242037.16,8816.506043023417,2013.18,35.74591840659477
2014-10-02 06:33:04,1963.25,2056.08,2064.23,1.6598344812211157,3.0934273757908586,4.249432523016857,7289597.08,14708.213563969595,2015.068,32.737230810263966
2014-10-02 06:33:05,1962.7,2049.28,2066.73,1.850470865548054,2.5547737056084303,3.5868868919656824,7266892.16,4780.278266656125,2027.804,36.71836785796195
2014-10-02 06:33:06,1960.64,2039.78,2065.65,5.751626910815033,5.788494335029377,3.6108002974241815,7237818.44,8384.429960150237,2047.732,41.38403956749213
2014-10-02 06:33:07,1962.07,2057.68,2062.3,8.801119074850288,10.585753719891063,6.797949780052847,7233807.16,11124.405481043308,2022.872,32.23557265783116
2014-10-02 06:33:08,1962.14,2048.56,2057.9,11.19254802594707,11.586582278173749,10.376254944182412,7226860.72,3483.9315617082107,2010.048,45.1618874751852
2014-10-02 06:33:09,1962.24,2043.05,2068.6,6.44341336230849,7.350359023733246,4.025173313289611,7219762.2,2177.8738293724564,2032.384,37.26218492926592
2014-10-02 06:33:10,1963.37,2049.57,2070.37,1.353297506616375,5.541860898851749,1.1690883956175628,7212854.28,4005.3638049489173,2022.18,48.54852662801423
2014-10-02 06:33:11,1964.17,2043.28,2072.4,0.9217352980091895,3.405521363547359,1.7978662999020125,7213906.84,6347.468430275106,2007.564,37.34445524237029
2014-10-02 06:33:12,1963.3,2054.35,2070.04,1.7378728435079864,2.5559398042260866,1.7110455188793223,7233511.96,8143.201742762589,2004.0,23.923405218928885
2014-10-02 06:33:13,1962.21,2043.93,2070.01,7.565598643087185,7.044239712794673,3.3829489257670047,7217006.88,9126.47054506851,2005.76,43.497754177358125
2014-10-02 06:33:14,1963.61,2056.05,2068.54,1.4832056465301613,2.9623052721239995,2.42637027827048,7235060.72,7012.424310465046,2018.296,29.145122002595603
2014-10-02 06:33:15,1960.91,2056.02,2054.12,2.1931712199461715,2.849703156613048,2.8401166571580356,7244463.2,3331.225875459823,1993.696,26.70475913844879
2014-10-02 06:33:16,1963.41,2051.31,2041.89,2.5979595723170714,12.128682924990676,8.228915512086642,7244816.2,10744.276763312442,2008.216,34.88376200190613
2014-10-02 06:33:17,1963.72,2041.27,2037.95,1.9544303466222657,3.966666666666626,8.330757177562466,7233854.08,3448.483071342142,1997.108,33.485241249333924
2014-10-02 06:33:18,1963.4,2041.54,2068.39,1.23091490979334,1.520366781903335,4.244770995952489,7235313.24,949.5082622072836,1991.828,48.62476619532687
2014-10-02 06:33:19,1964.36,2045.89,2071.8,2.8657503821033363,8.030113777072485,3.3514658333813605,7241395.32,5940.072332050832,1965.708,62.506150187361385
2014-10-02 06:33:20,1960.78,2040.23,2064.2,6.374792529798934,7.775713290220426,4.7778952299399275,7238010.92,5827.473093889057,2014.748,51.574063560364394
2014-10-02 06:33:21,1962.24,2056.51,2065.39,7.233647528436649,4.656905375543922,3.816220034737883,7243564.72,9677.231631171542,2003.656,49.0130879988265
2014-10-02 06:33:22,1963.29,2038.65,2067.51,4.46375979586176,3.9219017238211418,3.1987844913690835,7238344.6,18037.86277066439,1994.904,32.757211781450266
2014-10-02 06:33:23,1962.59,2038.1,2057.44,3.0187796049116424,2.8266409375614585,7.35165754689905,7223946.72,4018.5154754797113,2021.928,45.30222934840768
2014-10-02 06:33:24,1962.3,2051.44,2066.94,3.7457046106577536,3.082436396977915,3.6426763387774836,7251116.76,10165.41604444542,2003.12,37.68301525295205
2014-10-02 06:33:25,1964.0,2041.04,2072.96,3.725424523297723,2.348091853726302,4.728849775793725,7228535.76,12490.329440144451,1996.44,79.22201024734557
2014-10-02 06:33:26,1964.39,2046.15,2075.47,1.3018634662853512,2.124294297555373,3.7778060010828884,7226843.44,10784.248985132148,1991.764,48.09633388662101
2014-10-02 06:33:27,1963.5,2048.67,2065.16,2.204220011384019,3.127121502098803,6.65562722343807,7244133.76,5148.430515539,2009.328,53.789083259632115
2014-10-02 06:33:28,1962.84,2038.17,2050.7,5.602524683415753,9.205899513821873,6.212564655273795,7217364.04,7667.185448824528,2034.284,47.16036198940702
2014-10-02 06:33:29,1986.05,2024.57,2003.51,5.675349853497678,14.954648613441861,15.034972698358926,7218547.12,3968.3141500305005,2055.94,44.466588693535925
2014-10-02 06:33:30,1986.48,2011.65,2005.32,9.601641273840077,4.938766459493104,7.531590036961069,7220451.04,3259.87299701515,2067.092,51.89644012831649
2014-10-02 06:33:31,1967.51,2050.45,2044.9,4.906180394217694,13.11978612168631,12.126021773047071,7230163.76,3152.091980997068,2020.092,48.48545030796618
2014-10-02 06:33:32,1961.36,2043.78,2063.04,6.566705122176241,13.62008321071033,4.437944742260069,7221629.76,3003.3556965503376,1987.94,51.49890239404301
2014-10-02 06:33:33,1962.55,2050.35,2062.95,2.3926444522217376,9.084758020047861,7.350359023733428,7226351.48,4453.180390837164,1992.18,33.503994846625964
2014-10-02 06:33:34,1989.98,2076.83,1998.78,11.257302904641953,7.197158530218607,17.59280155821321,7250335.64,13706.491515214218,1949.632,130.61218452727906
2014-10-02 06:33:35,2003.18,2080.39,1988.35,1.9611375795849373,2.1968526614593458,1.9194643613111524,7235477.88,2632.125999389928,2011.928,61.76138511046366
2014-10-02 06:33:36,2006.99,2092.8,1988.84,3.9759250241899435,9.123175063119797,3.9586754238141495,7259064.28,14594.226631103256,1966.532,31.630665056042556
2014-10-02 06:33:37,1971.89,2057.92,2038.09,12.49233704510374,13.952068019479684,28.272874889997624,7258636.32,8878.688537353542,2030.784,35.95045318681458
2014-10-02 06:33:38,1965.21,2035.65,2073.65,0.9459643147859482,1.5398740601788896,3.0363953908693713,7305124.52,12949.349298710742,1979.468,40.59478689304287
2014-10-02 06:33:39,1965.94,2041.79,2082.47,0.9081004705684477,4.65213104204133,2.7097094406093065,7333832.4,8328.098172251552,1970.344,34.55618880517581
2014-10-02 06:33:40,1965.11,2048.8,2078.85,1.2704488986340086,2.318132302897727,4.669641908706756,7360356.12,5076.435678045446,1975.696,42.00616210294008
2014-10-02 06:33:41,1964.45,2046.96,2075.7,0.8211226608993071,1.9484259381264795,1.9974731512334534,7367206.4,4173.123849907777,2021.012,37.75693579732341
2014-10-02 06:33:42,1963.08,2039.66,2068.0,1.9882483026854094,3.4705688993085397,4.204374825912959,7287838.48,22142.3386526808,2012.448,49.32751881505678
