Time,HR,BR,Posture,Activity,PeakAccel,BatteryLevel,ECGAmplitude,ECGNoise,HRConfidence,ROGState,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak
2014-10-02 11:41:36.429,65,14.9,165,0.03,0.14,73,0.00022,0.00042,2,0,0.95,1.02,0.14,0.21,-0.34,-0.16
2014-10-02 11:41:37.429,65,14.9,165,0.06,0.12,73,0.00022,0.00058,2,0,0.95,1.03,0.04,0.18,-0.31,-0.18
2014-10-02 11:41:38.429,0,15.2,166,0.05,0.08,73,0.0008,0.00034,2,0,0.96,1.04,0.08,0.2,-0.2,-0.13
2014-10-02 11:41:39.429,0,15.2,166,0.04,0.07,73,0.0008,0.00038,2,0,0.97,1.04,0.15,0.19,-0.18,-0.1
2014-10-02 11:41:40.429,0,15.7,168,0.03,0.07,73,0.0008,0.00052,2,0,0.97,1.06,0.12,0.19,-0.18,-0.08
2014-10-02 11:41:41.429,57,15.7,168,0.02,0.04,73,0.0008,0.00034,2,0,0.97,1.04,0.13,0.19,-0.16,-0.1
2014-10-02 11:41:42.429,53,16.6,169,0.01,0.04,73,0.00274,0.00034,1,0,0.97,1.04,0.12,0.18,-0.16,-0.09
2014-10-02 11:41:43.429,51,16.6,169,0.02,0.07,73,0.00274,0.00046,1,1,0.97,1.06,0.08,0.19,-0.19,-0.09
2014-10-02 11:41:44.429,51,17.0,170,0.03,0.08,73,0.00246,0.00048,1,1,0.98,1.06,0.04,0.15,-0.19,-0.09
2014-10-02 11:41:45.429,50,17.0,170,0.03,0.08,73,0.00246,0.00078,1,1,0.96,1.07,0.08,0.19,-0.19,-0.08
2014-10-02 11:41:46.429,42,18.0,170,0.03,0.08,73,0.00252,0.00092,1,1,0.96,1.09,0.04,0.19,-0.19,-0.08
2014-10-02 11:41:47.429,38,18.0,172,0.14,0.22,73,0.00252,0.00078,1,1,0.93,1.1,-0.16,0.14,-0.24,-0.04
2014-10-02 11:41:48.429,36,18.6,170,0.11,0.2,73,0.0015,0.00064,1,3,0.93,1.07,-0.19,0.08,-0.31,-0.1
2014-10-02 11:41:49.429,36,18.6,172,0.06,0.13,73,0.0015,0.00072,1,3,0.93,1.1,0.0,0.13,-0.19,-0.02
2014-10-02 11:41:50.429,30,18.8,172,0.14,0.22,73,0.0015,0.00078,1,3,0.9,1.1,-0.03,0.31,-0.26,0.04
2014-10-02 11:41:51.429,33,18.8,170,0.11,0.21,73,0.0015,0.00088,1,3,0.9,1.12,-0.07,0.2,-0.32,0.07
2014-10-02 11:41:52.429,34,19.4,170,0.15,0.27,73,0.0015,0.0007,1,3,0.9,1.1,-0.18,0.18,-0.31,0.07
2014-10-02 11:41:53.429,35,19.4,168,0.08,0.2,73,0.0015,0.00076,1,3,0.95,1.06,-0.06,0.08,-0.39,-0.13
2014-10-02 11:41:54.429,35,19.8,166,0.07,0.14,73,0.0015,0.0009,1,3,0.92,1.06,-0.04,0.14,-0.38,-0.2
2014-10-02 11:41:55.429,35,19.8,166,0.11,0.14,73,0.0015,0.00052,1,0,0.93,1.03,0.08,0.19,-0.33,-0.15
2014-10-02 11:41:56.429,35,20.2,166,0.07,0.09,73,0.0015,0.00108,1,0,0.89,1.03,0.14,0.2,-0.26,-0.15
2014-10-02 11:41:57.429,35,20.2,168,0.13,0.21,73,0.0015,0.00116,1,3,0.89,1.18,-0.12,0.19,-0.36,-0.06
2014-10-02 11:41:58.429,35,20.6,168,0.07,0.19,73,0.0015,0.00106,1,3,0.92,1.06,0.06,0.21,-0.27,-0.04
2014-10-02 11:41:59.429,35,20.6,167,0.06,0.14,73,0.0015,0.0009,1,3,0.97,1.04,-0.07,0.13,-0.33,-0.2
2014-10-02 11:42:00.429,35,20.9,168,0.1,0.19,73,0.0015,0.00104,1,3,0.93,1.13,-0.09,0.16,-0.31,-0.02
2014-10-02 11:42:01.429,35,20.9,170,0.09,0.14,73,0.0015,0.00076,5,3,0.91,1.08,0.04,0.18,-0.18,-0.07
2014-10-02 11:42:02.429,34,20.9,169,0.05,0.09,73,0.0015,0.00056,7,3,0.97,1.06,0.08,0.19,-0.21,-0.13
2014-10-02 11:42:03.429,34,20.9,168,0.05,0.08,73,0.0015,0.0006,12,3,0.95,1.06,0.12,0.19,-0.21,-0.1
2014-10-02 11:42:04.429,34,21.2,167,0.03,0.08,73,0.0015,0.00058,10,3,0.95,1.09,0.08,0.19,-0.25,-0.1
2014-10-02 11:42:05.429,34,21.2,169,0.1,0.25,73,0.0015,0.00062,9,3,0.93,1.1,-0.16,0.16,-0.22,-0.13
2014-10-02 11:42:06.429,34,21.2,174,0.17,0.25,73,0.0015,0.00074,8,3,0.95,1.09,-0.07,0.19,-0.13,0.12
2014-10-02 11:42:07.429,35,21.2,172,0.2,0.32,73,0.0015,0.00066,7,3,0.92,1.09,-0.19,0.15,-0.37,-0.08
2014-10-02 11:42:08.429,35,21.2,169,0.12,0.22,73,0.0015,0.00074,6,3,0.93,1.06,-0.18,-0.01,-0.37,-0.1
2014-10-02 11:42:09.429,35,21.2,170,0.03,0.09,73,0.0015,0.00046,6,3,0.96,1.06,-0.07,0.07,-0.21,-0.13
2014-10-02 11:42:10.429,35,21.2,170,0.05,0.08,73,0.00144,0.00026,5,0,0.98,1.04,-0.01,0.07,-0.21,-0.13
2014-10-02 11:42:11.429,35,21.2,170,0.03,0.06,73,0.00144,0.00048,5,0,0.96,1.07,0.0,0.06,-0.24,-0.1
2014-10-02 11:42:12.429,35,21.2,170,0.04,0.15,73,0.00144,0.00064,4,3,0.93,1.06,-0.01,0.19,-0.26,-0.09
2014-10-02 11:42:13.429,35,21.2,169,0.13,0.16,73,0.00144,0.0005,4,3,0.96,1.02,0.18,0.27,-0.2,-0.09
2014-10-02 11:42:14.429,35,21.2,169,0.08,0.09,73,0.00144,0.00034,4,3,0.95,1.07,0.15,0.22,-0.14,-0.03
2014-10-02 11:42:15.429,35,21.2,170,0.11,0.27,73,0.00144,0.0007,4,3,0.92,1.14,-0.14,0.2,-0.22,-0.03
2014-10-02 11:42:16.429,35,21.2,169,0.12,0.25,73,0.00144,0.0012,3,3,0.9,1.28,-0.09,0.19,-0.32,0.09
2014-10-02 11:42:17.429,35,21.2,170,0.12,0.22,73,0.00144,0.00172,3,3,0.84,1.25,-0.1,0.21,-0.2,-0.03
2014-10-02 11:42:18.429,35,20.8,169,0.11,0.21,73,0.00144,0.0015,3,3,0.9,1.08,-0.02,0.2,-0.36,-0.1
2014-10-02 11:42:19.429,35,20.8,168,0.08,0.16,73,0.00144,0.00082,3,3,0.95,1.04,-0.01,0.1,-0.37,-0.2
2014-10-02 11:42:20.429,35,20.6,165,0.08,0.14,73,0.00144,0.00052,2,3,0.92,1.03,0.0,0.1,-0.38,-0.24
2014-10-02 11:42:21.429,35,20.6,163,0.03,0.06,73,0.00144,0.0003,2,0,0.95,1.04,0.01,0.1,-0.32,-0.22
2014-10-02 11:42:22.429,35,20.3,166,0.07,0.16,73,0.00114,0.00034,2,0,0.95,1.06,0.04,0.19,-0.26,-0.1
2014-10-02 11:42:23.429,35,20.3,169,0.1,0.16,73,0.00114,0.00048,2,3,0.95,1.12,-0.08,0.16,-0.33,-0.08
2014-10-02 11:42:24.429,35,19.8,169,0.1,0.16,73,0.00114,0.00082,2,3,0.93,1.09,-0.01,0.25,-0.31,-0.04
2014-10-02 11:42:25.429,35,19.8,169,0.08,0.16,73,0.00114,0.001,2,3,0.93,1.09,-0.01,0.25,-0.31,-0.04
2014-10-02 11:42:26.429,35,19.3,173,0.12,0.24,73,0.00114,0.0012,2,3,0.96,1.08,0.0,0.18,-0.24,0.1
2014-10-02 11:42:27.429,35,19.3,172,0.18,0.38,73,0.00114,0.0024,1,3,0.87,1.21,-0.15,0.16,-0.55,0.01
2014-10-02 11:42:28.429,35,18.9,173,0.13,0.39,73,0.00114,0.00228,1,3,0.86,1.24,-0.18,0.18,-0.31,0.18
2014-10-02 11:42:29.429,34,18.9,174,0.11,0.22,73,0.00114,0.0015,1,3,0.89,1.21,-0.08,0.13,-0.36,0.12
2014-10-02 11:42:30.429,34,18.5,172,0.13,0.33,73,0.00114,0.00152,1,3,0.79,1.36,-0.19,0.09,-0.32,-0.03
2014-10-02 11:42:31.429,34,18.5,171,0.06,0.19,73,0.00114,0.00112,1,3,0.8,1.18,-0.03,0.13,-0.32,-0.03
2014-10-02 11:42:32.429,34,18.2,169,0.07,0.12,73,0.00114,0.00088,1,3,0.92,1.07,-0.01,0.18,-0.27,-0.12
2014-10-02 11:42:33.429,34,18.2,167,0.06,0.12,73,0.00114,0.00054,1,0,0.95,1.06,0.08,0.18,-0.27,-0.13
2014-10-02 11:42:34.429,34,17.5,166,0.07,0.15,73,0.00114,0.00146,1,0,0.93,1.04,0.08,0.19,-0.34,-0.13
2014-10-02 11:42:35.429,34,17.5,169,0.11,0.16,73,0.00114,0.00118,12,3,0.96,1.07,-0.01,0.24,-0.22,0.0
2014-10-02 11:42:36.429,34,17.3,169,0.11,0.18,73,0.00114,0.00134,20,3,0.95,1.13,-0.09,0.19,-0.25,-0.1
2014-10-02 11:42:37.429,34,17.3,169,0.08,0.13,73,0.00114,0.0012,27,3,0.93,1.07,0.03,0.2,-0.21,-0.09
2014-10-02 11:42:38.429,35,17.4,171,0.17,0.31,73,0.00114,0.00158,33,0,0.86,1.26,-0.19,0.21,-0.21,-0.09
2014-10-02 11:42:39.429,35,17.4,169,0.08,0.26,73,0.00114,0.00188,38,0,0.86,1.3,-0.08,0.24,-0.33,-0.03
2014-10-02 11:42:40.429,35,17.4,166,0.12,0.14,73,0.00114,0.0012,43,0,0.91,1.08,-0.04,0.19,-0.32,-0.13
2014-10-02 11:42:41.429,35,17.4,162,0.1,0.22,73,0.00114,0.00094,38,3,0.9,1.03,-0.06,0.03,-0.45,-0.26
2014-10-02 11:42:42.429,35,17.8,165,0.09,0.18,73,0.00114,0.00074,33,3,0.92,1.06,-0.07,0.07,-0.42,-0.1
2014-10-02 11:42:43.429,35,17.8,167,0.05,0.14,73,0.00114,0.00078,29,3,0.96,1.06,0.01,0.1,-0.21,-0.13
2014-10-02 11:42:44.429,35,18.4,169,0.05,0.1,73,0.00114,0.0012,26,3,0.95,1.08,-0.02,0.1,-0.22,-0.12
2014-10-02 11:42:45.429,35,18.4,178,0.27,0.53,73,0.00114,0.00108,23,3,0.92,1.09,-0.18,0.06,-0.22,0.39
2014-10-02 11:42:46.429,35,18.7,174,0.17,0.49,73,0.00114,0.00108,20,3,0.89,1.16,-0.22,0.02,-0.19,0.34
2014-10-02 11:42:47.429,34,18.7,-173,0.21,0.38,73,0.00114,0.0008,17,3,0.89,1.26,-0.32,0.1,-0.16,0.31
2014-10-02 11:42:48.429,34,18.9,-145,0.75,0.93,73,0.00114,0.00056,15,3,0.24,1.14,-0.63,-0.09,0.08,0.91
2014-10-02 11:42:49.429,34,18.9,-116,0.63,0.96,73,0.00114,0.00034,14,3,-0.08,0.25,-0.8,-0.57,0.55,0.84
2014-10-02 11:42:50.429,34,19.1,-99,0.37,0.66,73,0.00104,0.00042,12,3,-0.1,0.03,-0.77,-0.59,0.61,0.78
2014-10-02 11:42:51.429,34,19.1,-91,0.19,0.34,73,0.00104,0.00034,11,3,-0.1,0.0,-0.73,-0.59,0.65,0.79
2014-10-02 11:42:52.429,34,19.2,-97,0.25,0.3,73,0.00104,0.0004,9,3,-0.09,0.25,-0.83,-0.6,0.62,0.91
2014-10-02 11:42:53.429,34,19.2,-133,0.82,1.02,73,0.00104,0.0014,8,3,0.27,1.09,-0.63,0.07,-0.09,0.71
2014-10-02 11:42:54.429,34,19.3,-158,0.59,0.91,73,0.00104,0.0015,7,3,0.89,1.22,-0.18,0.19,-0.12,0.19
2014-10-02 11:42:55.429,34,19.3,-172,0.36,0.71,73,0.00104,0.00176,7,3,0.79,1.36,-0.16,0.16,-0.26,0.15
2014-10-02 11:42:56.429,34,19.3,-173,0.2,0.37,73,0.00104,0.00146,6,3,0.85,1.24,-0.27,0.19,-0.2,0.08
2014-10-02 11:42:57.429,34,19.3,-174,0.13,0.25,73,0.00104,0.00074,5,0,0.93,1.06,-0.13,0.02,0.08,0.31
2014-10-02 11:42:58.429,34,19.4,-177,0.14,0.24,73,0.00104,0.00038,5,0,0.95,1.06,-0.03,0.18,-0.04,0.14
2014-10-02 11:42:59.429,34,19.4,-176,0.09,0.18,73,0.00104,0.00018,4,0,0.97,1.07,0.07,0.18,-0.06,0.08
2014-10-02 11:43:00.429,34,19.5,-174,0.07,0.13,73,0.0009,0.0003,4,0,0.96,1.06,0.12,0.2,-0.06,0.12
2014-10-02 11:43:01.429,34,19.5,173,0.18,0.31,73,0.0009,0.00068,5,3,0.89,1.2,0.01,0.16,-0.28,0.12
2014-10-02 11:43:02.429,34,19.5,170,0.11,0.18,73,0.0009,0.0005,4,3,0.95,1.04,0.03,0.13,-0.27,-0.19
2014-10-02 11:43:03.429,34,19.5,166,0.13,0.22,73,0.0009,0.00028,4,3,0.89,1.06,0.01,0.13,-0.4,-0.18
2014-10-02 11:43:04.429,34,19.5,163,0.08,0.16,73,0.0005,0.00018,3,0,0.93,1.01,0.01,0.1,-0.4,-0.27
2014-10-02 11:43:05.429,34,19.5,163,0.1,0.13,73,0.0005,0.00026,3,0,0.93,1.04,-0.03,0.08,-0.43,-0.15
2014-10-02 11:43:06.429,34,19.6,163,0.14,0.2,73,0.0005,0.00044,3,0,0.89,1.16,-0.15,0.08,-0.45,-0.18
2014-10-02 11:43:07.429,34,19.6,168,0.14,0.22,73,0.0005,0.00054,3,0,0.92,1.12,-0.08,0.18,-0.19,-0.03
2014-10-02 11:43:08.429,34,17.6,170,0.14,0.22,73,0.0005,0.00116,2,3,0.91,1.21,-0.08,0.21,-0.22,0.03
2014-10-02 11:43:09.429,34,17.6,172,0.13,0.25,73,0.0005,0.00098,2,3,0.79,1.22,-0.18,0.19,-0.3,-0.01
2014-10-02 11:43:10.429,33,16.1,173,0.12,0.22,73,0.0005,0.00076,2,3,0.91,1.19,-0.13,0.16,-0.3,0.07
2014-10-02 11:43:11.429,33,16.1,178,0.15,0.25,73,0.0005,0.00052,2,3,0.89,1.08,-0.1,0.13,-0.09,0.14
2014-10-02 11:43:12.429,33,14.8,-164,0.48,0.62,73,0.0005,0.00034,2,0,0.65,1.0,-0.45,-0.04,0.07,0.56
2014-10-02 11:43:13.429,33,14.8,-139,0.63,0.72,73,0.0005,0.0002,2,0,0.22,0.71,-0.59,-0.38,0.4,0.8
2014-10-02 11:43:14.429,33,14.0,-122,0.44,0.62,73,0.0005,0.00026,2,3,0.1,0.49,-0.62,-0.46,0.72,0.98
2014-10-02 11:43:15.429,33,14.0,-147,0.62,0.91,73,0.0005,0.0007,1,3,0.49,1.36,-0.59,0.18,-0.18,0.77
2014-10-02 11:43:16.429,33,13.2,-166,0.46,0.83,73,0.0005,0.00146,1,3,0.73,1.43,-0.18,0.2,-0.25,0.15
2014-10-02 11:43:17.429,33,13.2,-171,0.23,0.39,73,0.0005,0.00112,1,3,0.86,1.2,-0.2,-0.02,-0.21,0.25
2014-10-02 11:43:18.429,33,12.6,-171,0.1,0.19,73,0.0005,0.00134,1,3,0.9,1.07,-0.31,-0.03,0.0,0.25
2014-10-02 11:43:19.429,33,12.6,-176,0.21,0.26,73,0.0005,0.00064,1,3,0.95,1.07,-0.03,0.2,0.02,0.19
2014-10-02 11:43:20.429,33,12.1,-176,0.13,0.21,73,0.00044,0.00036,1,0,0.95,1.04,0.1,0.2,-0.04,0.1
2014-10-02 11:43:21.429,33,12.1,-173,0.1,0.15,73,0.00044,0.0002,1,0,0.95,1.08,0.1,0.22,-0.09,0.09
2014-10-02 11:43:22.429,33,11.8,-172,0.06,0.09,73,0.00032,0.00018,1,0,0.93,1.04,0.16,0.21,-0.06,0.06
2014-10-02 11:43:23.429,33,11.8,-172,0.03,0.07,73,0.00032,0.00026,1,0,0.95,1.06,0.15,0.2,-0.06,0.08
2014-10-02 11:43:24.429,33,11.5,176,0.23,0.32,73,0.00032,0.00148,1,3,0.93,1.24,-0.18,0.19,-0.22,-0.03
2014-10-02 11:43:25.429,33,11.5,173,0.1,0.25,73,0.00032,0.00118,1,3,0.9,1.14,-0.18,0.18,-0.24,-0.06
2014-10-02 11:43:26.429,33,11.3,170,0.12,0.27,73,0.00032,0.00096,1,3,0.92,1.14,-0.13,0.13,-0.37,-0.14
2014-10-02 11:43:27.429,33,11.3,169,0.04,0.14,73,0.00032,0.00062,1,3,0.96,1.04,-0.03,0.16,-0.28,-0.09
2014-10-02 11:43:28.429,33,11.4,167,0.05,0.1,73,0.00032,0.00056,1,3,0.97,1.04,-0.02,0.07,-0.31,-0.18
2014-10-02 11:43:29.429,33,11.4,167,0.06,0.09,73,0.00032,0.00088,1,3,0.95,1.04,0.02,0.14,-0.27,-0.18
2014-10-02 11:43:30.429,33,10.2,169,0.05,0.09,73,0.00032,0.00082,1,3,0.95,1.06,0.01,0.13,-0.24,-0.1
2014-10-02 11:43:31.429,33,10.2,172,0.11,0.34,73,0.00032,0.00052,1,3,0.93,1.13,-0.18,0.19,-0.18,0.12
2014-10-02 11:43:32.429,33,9.2,176,0.19,0.37,73,0.00032,0.0004,1,3,0.91,1.16,-0.2,0.04,-0.16,0.2
2014-10-02 11:43:33.429,33,9.2,-171,0.29,0.53,73,0.00032,0.00034,1,3,0.66,1.1,-0.56,0.0,-0.06,0.42
2014-10-02 11:43:34.429,33,8.6,-142,0.78,0.92,73,0.00032,0.00018,1,0,0.08,0.73,-0.57,-0.4,0.4,0.9
2014-10-02 11:43:35.429,33,8.6,-117,0.56,0.74,73,0.00032,0.00014,1,3,0.03,0.14,-0.57,-0.39,0.79,0.95
2014-10-02 11:43:36.429,33,8.1,-102,0.35,0.45,73,0.0002,0.0001,1,3,-0.04,0.04,-0.54,-0.43,0.83,0.95
